id|nct_id|group_type|title|description
59553732|NCT04324996|Experimental|ACE2 CAR-NK cells|The ACE2 CAR-NK cells are going to be give by intravenous infusion (10E8 cells per kilogram of body weight, once a week).
59553733|NCT04324996|Experimental|NKG2D-ACE2 CAR-NK cells|The NKG2D-ACE2 CAR-NK cells secreting IL15 superagonist and GM-CSF-neutralizing scFv are going to be give by intravenous infusion (10E8 cells per kilogram of body weight, once a week).
59553959|NCT04513431|Experimental|Colorectal cancer|Colorectal cancer treated with T cells modified with Anti-CEA-CAR T.
59554223|NCT05639179|Experimental|Assigned Interventions|Subjects who meet the enrollment conditions will receive intravenous infusion of UCAR-T Cells after lymphodepletion.
59554918|NCT02954445|Experimental|B Cell Malignancies|The trial will be conducted in a manner of simon two-stage design with Anti-BCMA-CAR-transduced T cells, beginning in the first stage with the aim of over 30% reaction rate among 15 patients with B cell malignancies. Only when the expected reaction rate is achieved the 30 patients left can be recruited.
59555037|NCT02274584|Experimental|CAR T cells|Autologous 4th generation anti-CD30 CAR T cells
59556271|NCT05143151|Experimental|Treatment group|CD276 targeted chimeric antigen receptor cells treatment
59556276|NCT05143112|Experimental|Treatment group|Allogeneic CD19 CR-T cell infusion
59556530|NCT05149391|Experimental|C-CAR039|Autologous C-CAR039 administered by intravenous (IV) infusion
59556655|NCT04692948|Experimental|TAA6 cell injection|"Drug: TAA6 cell injection（Targeting CD276 autologous chimeric antigen receptor T cells）~Chimeric antigen receptor T cells (car-t) is one of the most effective therapies for malignant tumors (especially hematological tumors). Like other immunotherapies, the basic principle is to use the patient's own immune cells to clear cancer cells.Chimeric antigen receptor (car) is the core component of car-t, which endows T cells with the ability to recognize tumor antigens in an independent manner, which enables car modified T cells to recognize a wider range of targets than natural T cell surface receptors (TCR). The basic design of car includes a tumor associated antigen binding region (usually derived from scFv segment of monoclonal antibody antigen binding region), transmembrane region and intracellular signal region. The selection of target antigen is a key determinant for the specificity and effectiveness of car and the safety of genetically modified T cells."
59557087|NCT04691349|Experimental|Chimeric antigen receptor T cell|Chimeric antigen receptor T cells (car-t) is one of the most effective therapies for malignant tumors (especially hematological tumors). Like other immunotherapies, the basic principle is to use the patient's own immune cells to clear cancer cells. Chimeric antigen receptor (car) is the core component of car-t, which endows T cells with the ability to recognize tumor antigens in an independent manner, which enables car modified T cells to recognize a wider range of targets than natural T cell surface receptors (TCR). The basic design of car includes a tumor associated antigen binding region (usually derived from scFv segment of monoclonal antibody antigen binding region), transmembrane region and intracellular signal region. The selection of target antigen is a key determinant for the specificity and effectiveness of car and the safety of genetically modified T cells
59826014|NCT02259556|Experimental|anti-CD30 CAR T cells|Patients receive CART30 cell infusions with an escalation dose.
59559874|NCT05594797|Experimental|Human BCMA Targeted T Cells Injection|Single administration：6.0×10^6 CAR+T/kg
59559913|NCT02933775|Experimental|CAR-CD19 T cells|Autologous T Cells with a CD19-redirected Chimeric Antigen Receptor. Route of administration: Intravenous injection. Lymphodepleting conditioning regimen: A combination of fludarabine and cyclophosphamide will be administered at Day -9 - Day -4.
59560037|NCT05467254|Experimental|CLL1+CD33 CAR-T|"Dose Escalation:After enrollment ,Participants complete the PBMC apheresis,then complete the Lymphocyte clearance,and then receive the dose climning test: 3×10e6/kg，6 ×10e6/kg，9×10e6/kg.~Dose Expansion:Participants receive a single dose (at the MTD determined)."
59683734|NCT04151186|Experimental|TM4SF1 and EpCAM positive CAR-T cells for solid tumors|The present study is proposed to study advanced malignant solid tumors in adults, and the three escalating doses, namely, 2.0~2.5. 4.0~5.0 and 8.0~10.0 (×10 ^6/kg), will be given.
59560438|NCT05467202|Experimental|Treatment group|"Dose Escalation:After enrollment ,Participants complete the PBMC apheresis,then complete the Lymphocyte clearance,and then receive the dose climning test: 3×10e6/kg，6 ×10e6/kg，9×10e6/kg.~Dose Expansion:Participants receive a single dose (at the MTD determined)."
60084159|NCT04026100|Experimental|CTA101|
59561406|NCT04206943|Experimental|A Low Dose|4 x 10^6 Car-T cell/ kg
59561407|NCT04206943|Experimental|B High Dose|6 x 10^6 Car-T cell/ kg
59561666|NCT05562024|Experimental|T cell injection targeting TAA06 chimeric antigen receptor|The subjects, who sign the informed consent forms and been screened by inclusion/exclusion criteria, will be assigned into 2.0 × 10^6, 4.0 × 10^6 and 8.0 × 10^6 CAR-T/kg groups in order of sequence.
60086297|NCT03240328|Experimental|CAR-T therapy|Transfusing CAR-T cells at least 1 million clone every time (once or twice) based on cART after attaining plasma HIV suppression (plasma HIV RNA <50 cp/ml) and CD4+ cell count more than 350 cells/ul over 1 year by cART without active HCV or HBV infection or opportunistic infections. If the candidates reach the criteria of discontinuing cART, they will stop cART and receive close observation. Once the plasma HIV viral load rebound to over 1000 cp/ml, they will restart cART immediately.
60086782|NCT05240950|Experimental|MRD or positive ctDNA patients to inject anti-CEA CAR-T cells|Patients with liver metastasis of colorectal cancer after R0 surgery and adjuvant chemotherapy could not clear MRD (including patients with MRD still positive after the intermediate and final evaluation of adjuvant chemotherapy, and patients with MRD positive again after the end of adjuvant chemotherapy), and no measurable lesions or tumor remnants were found on imaging after surgery.
60087416|NCT04690192|Experimental|CNCT19 following ASCT|Participants will receive high-dose chemotherapy followed by stem-cell reinfusion, and a fixed dose of CNCT19 (2×10^6/kg) will be infused in a single-dose on day +2, +3 or +4.
60087523|NCT04049513|Experimental|WZTL002-1 (1928T2z CAR T-cells)|"A starting WZTL-002 dose of 5 × 10^4 CAR T-cells/kg has been selected with four possible dose level cohorts proposed.~Escalation to a higher dose cohort will be based on assessment of dose limiting toxicities to determine safety at a given dose level."
60087692|NCT03103971|Experimental|Treatment (leukapheresis, chemotherapy, huJCAR014)|Patients undergo leukapheresis. Beginning 14-16 days after leukapheresis, patients undergo lymphodepleting chemotherapy comprising either cyclophosphamide IV daily for 1 day and fludarabine IV daily for 3 days or cyclophosphamide and fludarabine IV daily for 3 days. Within 36-96 hours after completion of lymphodepleting chemotherapy, patients receive huJCAR014 IV over 20-30 minutes on day 0.
59565380|NCT05664217|Experimental|Stage 1 NKTR-255 at 1.5 µg/kg|"In this arm of Stage 1 (Phase 2 of the study), NKTR-255 will be dosed at 1.5 µg/kg. NKTR-255 will be administered intravenously approximately 14 days after CD19-directed CAR-T cell infusion.~Patients will be dosed every 3 weeks for up to 7 cycles or 5 months, whichever is earlier, in the absence of disease progression or unacceptable toxicity.~The dose regimen for Stage 2 (Phase 3 of the study) will be selected based on the results of Stage 1 as reviewed by the Data Monitoring Committee (DMC) and the study team."
59565381|NCT05664217|Experimental|Stage 1 NKTR-255 at 3.0 μg/kg|"In this arm of Stage 1 (Phase 2 of the study), NKTR-255 will be dosed at 3.0 μg/kg. NKTR-255 will be administered intravenously approximately 14 days after CD19-directed CAR-T cell infusion.~Patients will be dosed every 3 weeks for up to 7 cycles or 5 months, whichever is earlier, in the absence of disease progression or unacceptable toxicity.~The dose regimen for Stage 2 (Phase 3 of the study) will be selected based on the results of Stage 1 as reviewed by the Data Monitoring Committee (DMC) and the study team."
59565382|NCT05664217|Experimental|Stage 1 NKTR-255 at 3.0/6.0 μg/kg|"In this arm of Stage 1 (Phase 2 of the study), patients will be dosed with 3.0 μg/kg NKTR-255 in Cycle 1 (C1) and continue in Cycle 2 and subsequent cycles (C+) with 6.0 μg/kg NKTR-255 (hereinafter referred to as 3.0/6.0 µg/kg NKTR-255).~NKTR-255 will be administered intravenously approximately 14 days after CD19-directed CAR-T cell infusion.~Patients will be dosed every 3 weeks for up to 7 cycles or 5 months, whichever is earlier, in the absence of disease progression or unacceptable toxicity.~The dose regimen for Stage 2 (Phase 3 of the study) will be selected based on the results of Stage 1 as reviewed by the Data Monitoring Committee (DMC) and the study team."
59565383|NCT05664217|Placebo Comparator|Placebo|Placebo is commercially available 0.9% Sodium Chloride Solution for Injection (USP). Placebo will be administered intravenously approximately 14 days after CD19-directed CAR-T cell infusion. Placebo will be infused every 3 weeks for up to 7 cycles or 5 months, whichever is earlier.
59565431|NCT05621291|Experimental|1/Intervention|Systematic, frequent monitoring intervention to risk stratify pts for risk of relapse postCART
59967010|NCT03302403|Experimental|CAR T cell|"In this study, autologous T cells transduced with a chimeric antigen receptor are used to treat patients with malignant tumors:~CAR-CD19 T cell is for the treatment of B-cell Leukaemia/Lymphoma; CAR-BCMA T cell is for the treatment of Myeloma; CAR-GPC3 T cell is for the treatment of Hepatocellular Carcinoma; CAR-CLD18 T cell is for the treatment of Pancreatic Carcinoma and Adenocarcinoma of Esophagogastric Junction.~Route of administration: Intravenous injection.~Lymphodepletion conditioning:~Lymphodepletion will be conducted several days prior to CAR T cell infusion, which may improve in vivo cell count and survival of T cells.~A combination of fludarabine and cyclophosphamide will be used for lymphodepletion."
59565888|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm S)|"Single weight-based IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen S.~Rimiducid may be administered as indicated."
59565889|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm F)|"Single weight-based IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen F.~Rimiducid may be administered as indicated."
59565890|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm N)|Single weight-based IV administration of P-BCMA-ALLO1. Rimiducid may be administered as indicated.
59565891|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm P1)|"Single weight-based IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen P1.~Rimiducid may be administered as indicated."
59565892|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm P2)|"Single weight-based IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen P2.~Rimiducid may be administered as indicated."
59565893|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm R)|"Single weight-based IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen R.~Rimiducid may be administered as indicated."
59565894|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm RS)|"Single weight-based IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen RS.~Rimiducid may be administered as indicated."
59565895|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm C)|"Cyclic weight-based IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen S.~Rimiducid may be administered as indicated."
59565896|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm160)|"Single fixed dose IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen S.~Rimiducid may be administered as indicated."
59565897|NCT04960579|Experimental|P-BCMA-ALLO1 CAR-T cells (Arm480)|"Single fixed dose IV administration of P-BCMA-ALLO1 following conditioning chemotherapy regimen S.~Rimiducid may be administered as indicated."
59566057|NCT04637763|Experimental|Dose Escalation of CB-010|Patients with relapsed or refractory non-Hodgkin lymphoma will receive CB-010 following lymphodepletion.
59566058|NCT04637763|Experimental|Expansion of CB-010|Patients with relapsed or refractory non-Hodgkin lymphoma will receive CB-010 following lymphodepletion.
59566104|NCT04530565|Active Comparator|Arm A (steroid, TKI), Single Arm Pre-Induction|Patients receive prednisone PO QD on days 1-21 and ponatinib PO QD or dasatinib PO QD on days 1-21 based on investigator's choice.
59566105|NCT04530565|Experimental|Arm B (steroid, TKI, chemotherapy)|See Detailed Description.
59566106|NCT04530565|Experimental|Arm C (steroid, TKI, chemotherapy, immunotherapy)|"CYCLE 1: Patients receive ponatinib PO QD or dasatinib PO QD on days 1-28. Patients also receive dexamethasone PO or IV on day 1 and blinatumomab IV continuously on days 1-28, followed by methotrexate IT on day 28 or 29.~CYCLE 2: Patients receive ponatinib PO QD or dasatinib PO QD on days 1-28. Patients also receive dexamethasone PO or IV on day 1 and blinatumomab IV continuously on days 1-28.~Treatment repeats every 28 days for up to 2 cycles in the absence of disease progression or unacceptable toxicity."
