id|nct_id|mesh_term|downcase_mesh_term|mesh_type
208939721|NCT02580747|Genital Diseases, Female|genital diseases, female|mesh-ancestor
208939722|NCT02580747|Female Urogenital Diseases|female urogenital diseases|mesh-ancestor
208939723|NCT02580747|Female Urogenital Diseases and Pregnancy Complications|female urogenital diseases and pregnancy complications|mesh-ancestor
208939724|NCT02580747|Urogenital Diseases|urogenital diseases|mesh-ancestor
208939725|NCT02580747|Genital Diseases|genital diseases|mesh-ancestor
208939726|NCT02580747|Breast Neoplasms|breast neoplasms|mesh-ancestor
208939727|NCT02580747|Breast Diseases|breast diseases|mesh-ancestor
208939728|NCT02580747|Skin Diseases|skin diseases|mesh-ancestor
208939729|NCT02580747|Adenoma|adenoma|mesh-ancestor
208939730|NCT02580747|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
208939731|NCT02580747|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208939732|NCT02580747|Neoplasms, Mesothelial|neoplasms, mesothelial|mesh-ancestor
208939733|NCT02580747|Lung Neoplasms|lung neoplasms|mesh-ancestor
208939734|NCT02580747|Respiratory Tract Neoplasms|respiratory tract neoplasms|mesh-ancestor
208939735|NCT02580747|Thoracic Neoplasms|thoracic neoplasms|mesh-ancestor
208939736|NCT02580747|Pleural Neoplasms|pleural neoplasms|mesh-ancestor
208939737|NCT02580747|Lung Diseases|lung diseases|mesh-ancestor
208939738|NCT02580747|Respiratory Tract Diseases|respiratory tract diseases|mesh-ancestor
208939739|NCT02580747|Ovarian Diseases|ovarian diseases|mesh-ancestor
208939740|NCT02580747|Adnexal Diseases|adnexal diseases|mesh-ancestor
208939741|NCT02580747|Gonadal Disorders|gonadal disorders|mesh-ancestor
208761230|NCT03614858|Leukemia|leukemia|mesh-list
208761231|NCT03614858|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
208761232|NCT03614858|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
208761233|NCT03614858|Leukemia, B-Cell|leukemia, b-cell|mesh-list
208761234|NCT03614858|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208761235|NCT03614858|Neoplasms|neoplasms|mesh-ancestor
208761236|NCT03614858|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
208761237|NCT03614858|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
208761496|NCT05064787|Leukemia|leukemia|mesh-list
208761497|NCT05064787|Multiple Myeloma|multiple myeloma|mesh-list
208761498|NCT05064787|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
208761499|NCT05064787|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
208761500|NCT05064787|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
208761501|NCT05064787|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208761502|NCT05064787|Neoplasms|neoplasms|mesh-ancestor
208761503|NCT05064787|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
208761504|NCT05064787|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
208761505|NCT05064787|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
208761506|NCT05064787|Immune System Diseases|immune system diseases|mesh-ancestor
208761507|NCT05064787|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-ancestor
208761508|NCT05064787|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
208761509|NCT05064787|Vascular Diseases|vascular diseases|mesh-ancestor
208761510|NCT05064787|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
208761511|NCT05064787|Paraproteinemias|paraproteinemias|mesh-ancestor
208761512|NCT05064787|Blood Protein Disorders|blood protein disorders|mesh-ancestor
208761513|NCT05064787|Hematologic Diseases|hematologic diseases|mesh-ancestor
208761514|NCT05064787|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
208761515|NCT05064787|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
208761516|NCT05064787|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
208949400|NCT03740256|Carcinoma, Squamous Cell|carcinoma, squamous cell|mesh-list
208949401|NCT03740256|Squamous Cell Carcinoma of Head and Neck|squamous cell carcinoma of head and neck|mesh-list
208949402|NCT03740256|Salivary Gland Neoplasms|salivary gland neoplasms|mesh-list
208949403|NCT03740256|Carcinoma|carcinoma|mesh-ancestor
208949404|NCT03740256|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
208949405|NCT03740256|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208949406|NCT03740256|Neoplasms|neoplasms|mesh-ancestor
208949407|NCT03740256|Neoplasms by Site|neoplasms by site|mesh-ancestor
208949408|NCT03740256|Neoplasms, Squamous Cell|neoplasms, squamous cell|mesh-ancestor
208949409|NCT03740256|Head and Neck Neoplasms|head and neck neoplasms|mesh-ancestor
208949410|NCT03740256|Mouth Neoplasms|mouth neoplasms|mesh-ancestor
208949411|NCT03740256|Mouth Diseases|mouth diseases|mesh-ancestor
208949412|NCT03740256|Stomatognathic Diseases|stomatognathic diseases|mesh-ancestor
208949413|NCT03740256|Salivary Gland Diseases|salivary gland diseases|mesh-ancestor
208958365|NCT02631044|Lymphoma|lymphoma|mesh-list
208958366|NCT02631044|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
208958367|NCT02631044|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
208958368|NCT02631044|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
208958369|NCT02631044|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
208958370|NCT02631044|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208958371|NCT02631044|Neoplasms|neoplasms|mesh-ancestor
208958372|NCT02631044|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
208958373|NCT02631044|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
208958374|NCT02631044|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
208958375|NCT02631044|Immune System Diseases|immune system diseases|mesh-ancestor
208645800|NCT05333302|Lymphoma|lymphoma|mesh-list
208645801|NCT05333302|Leukemia|leukemia|mesh-list
208645802|NCT05333302|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
208645803|NCT05333302|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
208645804|NCT05333302|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208645805|NCT05333302|Neoplasms|neoplasms|mesh-ancestor
208645806|NCT05333302|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
208645807|NCT05333302|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
208645808|NCT05333302|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
208645809|NCT05333302|Immune System Diseases|immune system diseases|mesh-ancestor
207878778|NCT04205409|Recurrence|recurrence|mesh-list
208992340|NCT03825718|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
208992341|NCT03825718|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
208992342|NCT03825718|Leukemia|leukemia|mesh-ancestor
208992343|NCT03825718|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208992344|NCT03825718|Neoplasms|neoplasms|mesh-ancestor
208992345|NCT03825718|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
208992346|NCT03825718|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
208992347|NCT03825718|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
208992348|NCT03825718|Immune System Diseases|immune system diseases|mesh-ancestor
207514342|NCT05431608|Paraproteinemias|paraproteinemias|mesh-ancestor
208996794|NCT05201781|Multiple Myeloma|multiple myeloma|mesh-list
208996795|NCT05201781|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-ancestor
208996796|NCT05201781|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208996797|NCT05201781|Neoplasms|neoplasms|mesh-ancestor
208996798|NCT05201781|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
208996799|NCT05201781|Vascular Diseases|vascular diseases|mesh-ancestor
208996800|NCT05201781|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
208996801|NCT05201781|Paraproteinemias|paraproteinemias|mesh-ancestor
208996802|NCT05201781|Blood Protein Disorders|blood protein disorders|mesh-ancestor
208996803|NCT05201781|Hematologic Diseases|hematologic diseases|mesh-ancestor
208996804|NCT05201781|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
208996805|NCT05201781|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
208996806|NCT05201781|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
208996807|NCT05201781|Immune System Diseases|immune system diseases|mesh-ancestor
209001940|NCT04008394|Lymphoma|lymphoma|mesh-list
209001941|NCT04008394|Neoplasms|neoplasms|mesh-list
209001942|NCT04008394|Lymphoma, T-Cell|lymphoma, t-cell|mesh-list
209001943|NCT04008394|Lymphoma, T-Cell, Peripheral|lymphoma, t-cell, peripheral|mesh-list
209001944|NCT04008394|Lymphoma, Large-Cell, Anaplastic|lymphoma, large-cell, anaplastic|mesh-list
209001945|NCT04008394|Leukemia-Lymphoma, Adult T-Cell|leukemia-lymphoma, adult t-cell|mesh-list
209001946|NCT04008394|Immunoblastic Lymphadenopathy|immunoblastic lymphadenopathy|mesh-list
209001947|NCT04008394|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209001948|NCT04008394|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209001949|NCT04008394|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209001950|NCT04008394|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209001951|NCT04008394|Immune System Diseases|immune system diseases|mesh-ancestor
209001952|NCT04008394|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
209001953|NCT04008394|Lymphadenopathy|lymphadenopathy|mesh-ancestor
209001954|NCT04008394|Leukemia, T-Cell|leukemia, t-cell|mesh-ancestor
209001955|NCT04008394|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
209001956|NCT04008394|Leukemia|leukemia|mesh-ancestor
209002895|NCT05277987|Adenocarcinoma|adenocarcinoma|mesh-list
209002896|NCT05277987|Carcinoma|carcinoma|mesh-ancestor
209003846|NCT04048434|Syndrome|syndrome|mesh-list
209003850|NCT04048434|Systemic Inflammatory Response Syndrome|systemic inflammatory response syndrome|mesh-ancestor
209003851|NCT04048434|Inflammation|inflammation|mesh-ancestor
209003852|NCT04048434|Shock|shock|mesh-ancestor
209005874|NCT05306080|Syndrome|syndrome|mesh-list
209005875|NCT05306080|Cytokine Release Syndrome|cytokine release syndrome|mesh-list
209005876|NCT05306080|Disease|disease|mesh-ancestor
209005877|NCT05306080|Pathologic Processes|pathologic processes|mesh-ancestor
209005878|NCT05306080|Systemic Inflammatory Response Syndrome|systemic inflammatory response syndrome|mesh-ancestor
209005879|NCT05306080|Inflammation|inflammation|mesh-ancestor
209005880|NCT05306080|Shock|shock|mesh-ancestor
209015815|NCT04003168|Multiple Myeloma|multiple myeloma|mesh-list
209015816|NCT04003168|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
209015817|NCT04003168|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209015818|NCT04003168|Neoplasms|neoplasms|mesh-ancestor
209015819|NCT04003168|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
209015820|NCT04003168|Vascular Diseases|vascular diseases|mesh-ancestor
209015821|NCT04003168|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
209015822|NCT04003168|Paraproteinemias|paraproteinemias|mesh-ancestor
209015823|NCT04003168|Blood Protein Disorders|blood protein disorders|mesh-ancestor
209015824|NCT04003168|Hematologic Diseases|hematologic diseases|mesh-ancestor
209015825|NCT04003168|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
209015826|NCT04003168|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209015827|NCT04003168|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209015828|NCT04003168|Immune System Diseases|immune system diseases|mesh-ancestor
209021909|NCT03573700|Leukemia|leukemia|mesh-list
209021910|NCT03573700|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
209021911|NCT03573700|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
209021912|NCT03573700|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209021913|NCT03573700|Neoplasms|neoplasms|mesh-ancestor
209021914|NCT03573700|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209021915|NCT03573700|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209021916|NCT03573700|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209021917|NCT03573700|Immune System Diseases|immune system diseases|mesh-ancestor
209026953|NCT02547948|Lymphoma|lymphoma|mesh-list
209026954|NCT02547948|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
209026955|NCT02547948|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209026956|NCT02547948|Neoplasms|neoplasms|mesh-ancestor
209026957|NCT02547948|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209026958|NCT02547948|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209026959|NCT02547948|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209026960|NCT02547948|Immune System Diseases|immune system diseases|mesh-ancestor
209026961|NCT02547948|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
209027053|NCT04010877|Leukemia|leukemia|mesh-list
209027054|NCT04010877|Leukemia, Myeloid|leukemia, myeloid|mesh-list
209027055|NCT04010877|Leukemia, Myeloid, Acute|leukemia, myeloid, acute|mesh-list
209027056|NCT04010877|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209027057|NCT04010877|Neoplasms|neoplasms|mesh-ancestor
209029262|NCT04119024|Melanoma|melanoma|mesh-list
209029263|NCT04119024|Skin Neoplasms|skin neoplasms|mesh-list
209029264|NCT04119024|Neuroendocrine Tumors|neuroendocrine tumors|mesh-ancestor
209029265|NCT04119024|Neuroectodermal Tumors|neuroectodermal tumors|mesh-ancestor
209029266|NCT04119024|Neoplasms, Germ Cell and Embryonal|neoplasms, germ cell and embryonal|mesh-ancestor
209029267|NCT04119024|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209029268|NCT04119024|Neoplasms|neoplasms|mesh-ancestor
209029269|NCT04119024|Neoplasms, Nerve Tissue|neoplasms, nerve tissue|mesh-ancestor
209029270|NCT04119024|Nevi and Melanomas|nevi and melanomas|mesh-ancestor
209029271|NCT04119024|Neoplasms by Site|neoplasms by site|mesh-ancestor
209029272|NCT04119024|Skin Diseases|skin diseases|mesh-ancestor
209031247|NCT04089215|Lymphoma|lymphoma|mesh-list
209031248|NCT04089215|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
209031249|NCT04089215|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
209031250|NCT04089215|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209031251|NCT04089215|Neoplasms|neoplasms|mesh-ancestor
209031252|NCT04089215|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209031253|NCT04089215|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209031254|NCT04089215|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209031255|NCT04089215|Immune System Diseases|immune system diseases|mesh-ancestor
209031256|NCT04089215|Lymphoma, B-Cell|lymphoma, b-cell|mesh-ancestor
208769160|NCT02844062|Glioblastoma|glioblastoma|mesh-list
208769161|NCT02844062|Astrocytoma|astrocytoma|mesh-ancestor
208769162|NCT02844062|Glioma|glioma|mesh-ancestor
208769163|NCT02844062|Neoplasms, Neuroepithelial|neoplasms, neuroepithelial|mesh-ancestor
208769164|NCT02844062|Neuroectodermal Tumors|neuroectodermal tumors|mesh-ancestor
208769165|NCT02844062|Neoplasms, Germ Cell and Embryonal|neoplasms, germ cell and embryonal|mesh-ancestor
208769166|NCT02844062|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
208769167|NCT02844062|Neoplasms|neoplasms|mesh-ancestor
208769168|NCT02844062|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
208769169|NCT02844062|Neoplasms, Nerve Tissue|neoplasms, nerve tissue|mesh-ancestor
208205049|NCT05518253|Adenocarcinoma|adenocarcinoma|mesh-ancestor
209041394|NCT04085159|Neurofibromatoses|neurofibromatoses|mesh-list
209041395|NCT04085159|Neurofibromatosis 1|neurofibromatosis 1|mesh-list
209041396|NCT04085159|Neurofibroma|neurofibroma|mesh-list
209041397|NCT04085159|Nerve Sheath Neoplasms|nerve sheath neoplasms|mesh-ancestor
209041398|NCT04085159|Neoplasms, Nerve Tissue|neoplasms, nerve tissue|mesh-ancestor
209041399|NCT04085159|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209041400|NCT04085159|Neoplasms|neoplasms|mesh-ancestor
209041401|NCT04085159|Neoplastic Syndromes, Hereditary|neoplastic syndromes, hereditary|mesh-ancestor
209041402|NCT04085159|Neurocutaneous Syndromes|neurocutaneous syndromes|mesh-ancestor
209041403|NCT04085159|Nervous System Diseases|nervous system diseases|mesh-ancestor
209041404|NCT04085159|Heredodegenerative Disorders, Nervous System|heredodegenerative disorders, nervous system|mesh-ancestor
