id|nct_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na|number_analyzed|number_analyzed_units|population_description|calculate_percentage
134599991|NCT02028455|59172423|BG002||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||7|||
134599992|NCT02028455|59172424|BG003||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||5|||
134599993|NCT02028455|59172425|BG004||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134599994|NCT02028455|59172426|BG005||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134599995|NCT02028455|59172427|BG006||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
134599996|NCT02028455|59172428|BG007||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||120|||
134599997|NCT02028455|59172429|BG008||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|5|5.0|||||||167|||
134599998|NCT02028455|59172421|BG000||White|Race (NIH/OMB)||Participants|Count of Participants|5|5.0|||||||7|||
134599999|NCT02028455|59172422|BG001||White|Race (NIH/OMB)||Participants|Count of Participants|8|8.0|||||||12|||
134600000|NCT02028455|59172423|BG002||White|Race (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||7|||
134600001|NCT02028455|59172424|BG003||White|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||5|||
134600002|NCT02028455|59172425|BG004||White|Race (NIH/OMB)||Participants|Count of Participants|5|5.0|||||||6|||
134600003|NCT02028455|59172426|BG005||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||6|||
134600004|NCT02028455|59172427|BG006||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||4|||
134600005|NCT02028455|59172428|BG007||White|Race (NIH/OMB)||Participants|Count of Participants|66|66.0|||||||120|||
134600006|NCT02028455|59172429|BG008||White|Race (NIH/OMB)||Participants|Count of Participants|96|96.0|||||||167|||
134600007|NCT02028455|59172421|BG000||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||7|||
134600008|NCT02028455|59172422|BG001||More than one race|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||12|||
134600009|NCT02028455|59172423|BG002||More than one race|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||7|||
134600010|NCT02028455|59172424|BG003||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||5|||
134600011|NCT02028455|59172425|BG004||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134600012|NCT02028455|59172426|BG005||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134600013|NCT02028455|59172427|BG006||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
134600014|NCT02028455|59172428|BG007||More than one race|Race (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||120|||
134600015|NCT02028455|59172429|BG008||More than one race|Race (NIH/OMB)||Participants|Count of Participants|6|6.0|||||||167|||
134600016|NCT02028455|59172421|BG000||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||7|||
134600017|NCT02028455|59172422|BG001||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||12|||
134600018|NCT02028455|59172423|BG002||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||7|||
134600019|NCT02028455|59172424|BG003||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||5|||
134600020|NCT02028455|59172425|BG004||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||6|||
134600021|NCT02028455|59172426|BG005||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||6|||
134600022|NCT02028455|59172427|BG006||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||4|||
134600023|NCT02028455|59172428|BG007||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|39|39.0|||||||120|||
134600024|NCT02028455|59172429|BG008||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|49|49.0|||||||167|||
134600025|NCT02028455|59172421|BG000|Leukemia||Diagnosis||Participants|Count of Participants|7|7.0|||||||7|||
134600026|NCT02028455|59172422|BG001|Leukemia||Diagnosis||Participants|Count of Participants|12|12.0|||||||12|||
134600027|NCT02028455|59172423|BG002|Leukemia||Diagnosis||Participants|Count of Participants|7|7.0|||||||7|||
134600028|NCT02028455|59172424|BG003|Leukemia||Diagnosis||Participants|Count of Participants|5|5.0|||||||5|||
134600029|NCT02028455|59172425|BG004|Leukemia||Diagnosis||Participants|Count of Participants|6|6.0|||||||6|||
134600030|NCT02028455|59172426|BG005|Leukemia||Diagnosis||Participants|Count of Participants|6|6.0|||||||6|||
134600031|NCT02028455|59172427|BG006|Leukemia||Diagnosis||Participants|Count of Participants|4|4.0|||||||4|||
134600032|NCT02028455|59172428|BG007|Leukemia||Diagnosis||Participants|Count of Participants|106|106.0|||||||120|||
134600033|NCT02028455|59172429|BG008|Leukemia||Diagnosis||Participants|Count of Participants|153|153.0|||||||167|||
134600034|NCT02028455|59172421|BG000|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|0|0.0|||||||7|||
134600035|NCT02028455|59172422|BG001|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|0|0.0|||||||12|||
134600036|NCT02028455|59172423|BG002|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|0|0.0|||||||7|||
134600037|NCT02028455|59172424|BG003|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|0|0.0|||||||5|||
134600038|NCT02028455|59172425|BG004|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|0|0.0|||||||6|||
134600039|NCT02028455|59172426|BG005|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|0|0.0|||||||6|||
134600040|NCT02028455|59172427|BG006|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|0|0.0|||||||4|||
134600041|NCT02028455|59172428|BG007|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|14|14.0|||||||120|||
134600042|NCT02028455|59172429|BG008|Non Hodgkin's Lymphoma||Diagnosis||Participants|Count of Participants|14|14.0|||||||167|||
134164006|NCT01583686|59010238|BG000||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164007|NCT01583686|59010239|BG001||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164008|NCT01583686|59010240|BG002||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164009|NCT01583686|59010241|BG003||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164010|NCT01583686|59010242|BG004||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164011|NCT01583686|59010243|BG005||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||15|||
134164012|NCT01583686|59010238|BG000||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||3|||
134164013|NCT01583686|59010239|BG001||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||3|||
134164014|NCT01583686|59010240|BG002||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||3|||
134164015|NCT01583686|59010241|BG003||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||3|||
134164016|NCT01583686|59010242|BG004||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||3|||
134164017|NCT01583686|59010243|BG005||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|15|15.0|||||||15|||
134164018|NCT01583686|59010238|BG000||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164019|NCT01583686|59010239|BG001||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164020|NCT01583686|59010240|BG002||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164021|NCT01583686|59010241|BG003||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164022|NCT01583686|59010242|BG004||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
134164023|NCT01583686|59010243|BG005||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||15|||
134164024|NCT01583686|59010238|BG000|||Age, Continuous||years|Mean|53.5|53.5|Standard Deviation|5.57|5.57||||3|||
134164025|NCT01583686|59010239|BG001|||Age, Continuous||years|Mean|56.03|56.03|Standard Deviation|1.6|1.6||||3|||
134164026|NCT01583686|59010240|BG002|||Age, Continuous||years|Mean|58.4|58.4|Standard Deviation|1.31|1.31||||3|||
134164027|NCT01583686|59010241|BG003|||Age, Continuous||years|Mean|51.77|51.77|Standard Deviation|6.38|6.38||||3|||
134164028|NCT01583686|59010242|BG004|||Age, Continuous||years|Mean|47.97|47.97|Standard Deviation|16.1|16.1||||3|||
134164029|NCT01583686|59010243|BG005|||Age, Continuous||years|Mean|54.1|54.1|Standard Deviation|6.4|6.4||||15|||
134164030|NCT01583686|59010238|BG000||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
134164031|NCT01583686|59010239|BG001||Female|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
134164032|NCT01583686|59010240|BG002||Female|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
134164033|NCT01583686|59010241|BG003||Female|Sex: Female, Male||Participants|Count of Participants|3|3.0|||||||3|||
134164034|NCT01583686|59010242|BG004||Female|Sex: Female, Male||Participants|Count of Participants|3|3.0|||||||3|||
134164035|NCT01583686|59010243|BG005||Female|Sex: Female, Male||Participants|Count of Participants|11|11.0|||||||15|||
134164036|NCT01583686|59010238|BG000||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
134164037|NCT01583686|59010239|BG001||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
134164038|NCT01583686|59010240|BG002||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
134164039|NCT01583686|59010241|BG003||Male|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||3|||
134164040|NCT01583686|59010242|BG004||Male|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||3|||
134164041|NCT01583686|59010243|BG005||Male|Sex: Female, Male||Participants|Count of Participants|4|4.0|||||||15|||
134164042|NCT01583686|59010238|BG000||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164043|NCT01583686|59010239|BG001||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164044|NCT01583686|59010240|BG002||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164045|NCT01583686|59010241|BG003||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164046|NCT01583686|59010242|BG004||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164047|NCT01583686|59010243|BG005||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||15|||
134164048|NCT01583686|59010238|BG000||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134164049|NCT01583686|59010239|BG001||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134164050|NCT01583686|59010240|BG002||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134164051|NCT01583686|59010241|BG003||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134164052|NCT01583686|59010242|BG004||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134164053|NCT01583686|59010243|BG005||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|15|15.0|||||||15|||
134164054|NCT01583686|59010238|BG000||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164055|NCT01583686|59010239|BG001||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164056|NCT01583686|59010240|BG002||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164057|NCT01583686|59010241|BG003||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164058|NCT01583686|59010242|BG004||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164059|NCT01583686|59010243|BG005||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||15|||
134164060|NCT01583686|59010238|BG000||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164061|NCT01583686|59010239|BG001||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164062|NCT01583686|59010240|BG002||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164063|NCT01583686|59010241|BG003||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164064|NCT01583686|59010242|BG004||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164065|NCT01583686|59010243|BG005||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||15|||
134164066|NCT01583686|59010238|BG000||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164067|NCT01583686|59010239|BG001||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164068|NCT01583686|59010240|BG002||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164069|NCT01583686|59010241|BG003||Asian|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||3|||
134164070|NCT01583686|59010242|BG004||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164071|NCT01583686|59010243|BG005||Asian|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||15|||
134164072|NCT01583686|59010238|BG000||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164073|NCT01583686|59010239|BG001||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164074|NCT01583686|59010240|BG002||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164075|NCT01583686|59010241|BG003||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164076|NCT01583686|59010242|BG004||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164077|NCT01583686|59010243|BG005||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||15|||
134164078|NCT01583686|59010238|BG000||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134164079|NCT01583686|59010239|BG001||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164080|NCT01583686|59010240|BG002||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134164081|NCT01583686|59010241|BG003||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164082|NCT01583686|59010242|BG004||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134164083|NCT01583686|59010243|BG005||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||15|||
134164084|NCT01583686|59010238|BG000||White|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||3|||
134164085|NCT01583686|59010239|BG001||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134164086|NCT01583686|59010240|BG002||White|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||3|||
134164087|NCT01583686|59010241|BG003||White|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134164088|NCT01583686|59010242|BG004||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134164089|NCT01583686|59010243|BG005||White|Race (NIH/OMB)||Participants|Count of Participants|11|11.0|||||||15|||
