nct_id|nlm_download_date_description|study_first_submitted_date|results_first_submitted_date|disposition_first_submitted_date|last_update_submitted_date|study_first_submitted_qc_date|study_first_posted_date|study_first_posted_date_type|results_first_submitted_qc_date|results_first_posted_date|results_first_posted_date_type|disposition_first_submitted_qc_date|disposition_first_posted_date|disposition_first_posted_date_type|last_update_submitted_qc_date|last_update_posted_date|last_update_posted_date_type|start_month_year|start_date_type|start_date|verification_month_year|verification_date|completion_month_year|completion_date_type|completion_date|primary_completion_month_year|primary_completion_date_type|primary_completion_date|target_duration|study_type|acronym|baseline_population|brief_title|official_title|overall_status|last_known_status|phase|enrollment|enrollment_type|source|limitations_and_caveats|number_of_arms|number_of_groups|why_stopped|has_expanded_access|expanded_access_type_individual|expanded_access_type_intermediate|expanded_access_type_treatment|has_dmc|is_fda_regulated_drug|is_fda_regulated_device|is_unapproved_device|is_ppsd|is_us_export|biospec_retention|biospec_description|ipd_time_frame|ipd_access_criteria|ipd_url|plan_to_share_ipd|plan_to_share_ipd_description|created_at|updated_at|source_class|delayed_posting|expanded_access_nctid|expanded_access_status_for_nctid|fdaaa801_violation|baseline_type_units_analyzed
NCT04860817||2021-04-22|||2022-11-23|2021-04-25|2021-04-27|Actual|||||||2022-11-23|2022-11-29|Actual|December 1, 2021|Anticipated|2021-12-01|November 2022|2022-11-30|November 1, 2023|Anticipated|2023-11-01|April 30, 2023|Anticipated|2023-04-30||Interventional|||A Study of Anti-CD7 CAR-T Cells in Pediatric and Young Adult Patients With Relapse and Refractory T-ALL/ T-LBL|Investigating the Safety and Efficacy of Anti-CD7 CAR-T Cell Immunotherapy in Patients With Relapse and Refractory T-cell Acute Lymphoblastic Leukemia or T Lymphoblastic Lymphoma|Withdrawn||Early Phase 1|0|Actual|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China||1||No proper participant is found.|f||||f|f|f|||||||||No||2023-09-02 10:07:11.326169|2023-09-02 10:07:11.326169|OTHER|||||
NCT03383965||2017-12-06|||2017-12-19|2017-12-19|2017-12-27|Actual|||||||2017-12-19|2017-12-27|Actual|March 1, 2017|Actual|2017-03-01|March 2017|2017-03-31|December 31, 2025|Anticipated|2025-12-31|December 31, 2020|Anticipated|2020-12-31||Interventional|||CD30 Targeted CAR-T in Treating CD30-Expressing Lymphomas|A Clinical Study of CD30 Targeted CAR-T in Treating CD30-Expressing Lymphomas|Recruiting||Phase 1|20|Anticipated|Immune Cell, Inc.||1|||f|||||f|f|||||||||No||2023-09-04 17:58:53.985679|2023-09-04 17:58:53.985679|INDUSTRY|||||
NCT05546723||2022-09-15|||2023-01-11|2022-09-15|2022-09-21|Actual|||||||2023-01-11|2023-01-13|Actual|February 1, 2023|Anticipated|2023-02-01|January 2023|2023-01-31|December 31, 2024|Anticipated|2024-12-31|October 31, 2024|Anticipated|2024-10-31||Interventional|LMY-920-002||LMY-920 for Treatment of Relapsed or Refractory Myeloma|LUMT1A22, Phase 1 Study of BAFF CAR T Cells (LMY-920) for Treatment of Relapsed or Refractory Myeloma (LMY-920-002)|Not yet recruiting||Phase 1|30|Anticipated|Luminary Therapeutics||1|||f||||t|t|f|||||||||No||2023-09-03 02:20:14.652488|2023-09-03 02:20:14.652488|INDUSTRY|||||
NCT04903080||2021-05-21|||2023-01-11|2021-05-21|2021-05-26|Actual|||||||2023-01-11|2023-01-12|Actual|July 27, 2022|Actual|2022-07-27|January 2023|2023-01-31|February 28, 2043|Anticipated|2043-02-28|February 28, 2028|Anticipated|2028-02-28||Interventional|||HER2-specific Chimeric Antigen Receptor (CAR) T Cells for Children With Ependymoma|Phase 1 Trial of Autologous HER2-specific CAR T Cells in Pediatric Patients With Refractory or Recurrent Ependymoma|Active, not recruiting||Phase 1|50|Anticipated|Pediatric Brain Tumor Consortium||2|||f||||t|t|f|||||||||No||2023-09-03 19:26:52.774988|2023-09-03 19:26:52.774988|NETWORK|||||
NCT05388695||2022-05-19|||2023-01-11|2022-05-19|2022-05-24|Actual|||||||2023-01-11|2023-01-13|Actual|April 8, 2022|Actual|2022-04-08|January 2023|2023-01-31|May 1, 2025|Anticipated|2025-05-01|March 30, 2025|Anticipated|2025-03-30||Interventional|||To Observe the Dual-target Chimeric Antigen Receptor T Cells in the Treatment of B Cell Hematologic Tumors|To Observe the Long-term Efficacy and Safety of Dual-target Chimeric Antigen Receptor T Cells in the Treatment of Refractory Relapsed B Cell Hematologic Tumors|Recruiting||Phase 1|100|Anticipated|Hebei Senlang Biotechnology Inc., Ltd.||1|||f|||||f|f|||||||||No||2023-09-03 02:21:15.980359|2023-09-03 02:21:15.980359|INDUSTRY|||||
NCT05312801||2022-03-24|||2023-01-11|2022-04-01|2022-04-06|Actual|||||||2023-01-11|2023-01-13|Actual|January 23, 2023|Anticipated|2023-01-23|January 2023|2023-01-31|September 2, 2024|Anticipated|2024-09-02|June 1, 2024|Anticipated|2024-06-01||Interventional|||Phase 1 Study of BAFF CAR-T Cells (LMY-920) for Non-Hodgkin Lymphoma|LMY-920 for Treatment of Relapsed or Refractory Non-Hodgkin Lymphoma|Recruiting||Phase 1|20|Anticipated|Luminary Therapeutics||1|||f||||t|t|f|||||||||No||2023-09-03 02:21:39.83764|2023-09-03 02:21:39.83764|INDUSTRY|||||
NCT03767725||2018-12-05|||2018-12-07|2018-12-05|2018-12-07|Actual|||||||2018-12-07|2018-12-10|Actual|June 2, 2018|Actual|2018-06-02|December 2018|2018-12-31|September 1, 2021|Anticipated|2021-09-01|June 1, 2021|Anticipated|2021-06-01||Interventional|||Anti-BCMA or/and Anti-CD19 CART Cells Treatment of Relapsed Multiple Myeloma|Phase I Trial Study of Anti-BCMA (B-cell Maturation Antigen) or/and Anti-CD19 Chimeric Antigen Receptor T Cells (CART Cell) Treatment for the Patient of Relapsed Multiple Myeloma|Unknown status|Recruiting|Phase 1|10|Anticipated|Shenzhen Second People's Hospital||1|||f||||f|f|f|||||||||||2023-09-03 19:28:49.156893|2023-09-03 19:28:49.156893|OTHER|||||
NCT03916679||2019-04-12|||2019-04-12|2019-04-12|2019-04-16|Actual|||||||2019-04-12|2019-04-16|Actual|April 20, 2019|Anticipated|2019-04-20|April 2019|2019-04-30|April 20, 2023|Anticipated|2023-04-20|April 20, 2022|Anticipated|2022-04-20||Interventional|||MESO-CAR T Cells Therapy for Relapsed and Refractory Epithelial Ovarian Cancer|Safety and Effectiveness of MESO-CAR T Cells Therapy for Relapsed and Refractory Epithelial Ovarian Cancer|Unknown status|Recruiting|Phase 1/Phase 2|20|Anticipated|Second Affiliated Hospital, School of Medicine, Zhejiang University||1|||f|||||f|f|||||||||Undecided||2023-09-03 19:29:45.770096|2023-09-03 19:29:45.770096|OTHER|||||
NCT04697290||2021-01-05|||2022-01-29|2021-01-05|2021-01-06|Actual|||||||2022-01-29|2022-02-14|Actual|March 10, 2022|Anticipated|2022-03-10|January 2022|2022-01-31|June 10, 2023|Anticipated|2023-06-10|March 10, 2023|Anticipated|2023-03-10||Interventional|||CD19/CD20 Dual-CAR-T in B-cell Non-Hodgkin's Lymphoma Patients.|A Study of CD19/CD20 Dual CAR-T Cells in the Treatment of Relapsed or Refractory B-cell Non-Hodgkin's Lymphoma(B-NHL)|Suspended||Early Phase 1|12|Anticipated|Beijing Tsinghua Chang Gung Hospital||1||Plan adjustment|f|||||f|f|||||||||||2023-09-03 19:35:38.432365|2023-09-03 19:35:38.432365|OTHER|||||
NCT03289455||2017-09-11|2020-11-18||2021-01-11|2017-09-18|2017-09-21|Actual|2021-01-11|2021-02-01|Actual||||2021-01-11|2021-02-01|Actual|June 26, 2017|Actual|2017-06-26|January 2021|2021-01-31|May 18, 2020|Actual|2020-05-18|May 18, 2020|Actual|2020-05-18||Interventional|AMELIA|Patients infused with AUTO3|CD19 /22 CAR T Cells (AUTO3) for the Treatment of B Cell Acute Lymphoblastic Leukemia (ALL)|A Single-Arm, Open-Label, Multi-Centre, Phase I/II Study Evaluating the Safety and Clinical Activity Of AUTO3, a CAR T Cell Treatment Targeting CD19 And CD22 in Paediatric And Young Adult Patients With Relapsed or Refractory B Cell Acute Lymphoblastic Leukaemia|Completed||Phase 1/Phase 2|23|Actual|Autolus Limited||1|||f||||t|f|f|||||||||||2023-09-03 19:39:52.829733|2023-09-03 19:39:52.829733|INDUSTRY|||||
NCT05275062||2022-02-25|||2022-03-10|2022-03-10|2022-03-11|Actual|||||||2022-03-10|2022-03-11|Actual|February 15, 2022|Actual|2022-02-15|February 2022|2022-02-28|May 1, 2024|Anticipated|2024-05-01|March 1, 2024|Anticipated|2024-03-01||Interventional|||Clinical Trial to Evaluate the Safety and Efficacy of IM92 CAR-T Cells Therapy in Patients With Advanced Gastric or Pancreatic Adenocarcinoma|Clinical Trial to Evaluate the Safety and Efficacy of IM92 CAR-T Cells Therapy in Patients With Advanced Gastric or Pancreatic Adenocarcinoma|Recruiting||Early Phase 1|6|Anticipated|Beijing Immunochina Medical Science & Technology Co., Ltd.||1|||f|||||f|f|||||||||||2023-09-03 19:42:59.385655|2023-09-03 19:42:59.385655|INDUSTRY|||||
NCT02664363||2016-01-22|2020-07-08||2023-02-15|2016-01-26|2016-01-27|Estimate|2020-07-08|2020-07-24|Actual||||2023-02-15|2023-02-17|Actual|February 1, 2017|Actual|2017-02-01|February 2023|2023-02-28|September 12, 2019|Actual|2019-09-12|September 25, 2018|Actual|2018-09-25||Interventional|ExCeL||EGFRvIII CAR T Cells for Newly-Diagnosed WHO Grade IV Malignant Glioma|EGFRvIII Chimeric Antigen Receptor (CAR) Gene-modified T Cells for Patients With Newly-Diagnosed GBM During Lymphopenia|Terminated||Phase 1|3|Actual|Duke University||1||Study funding ended|f||||f|t|f|||||||||No||2023-09-03 02:36:41.367822|2023-09-03 02:36:41.367822|OTHER|||||
NCT05127135||2021-11-09|||2021-11-09|2021-11-09|2021-11-19|Actual|||||||2021-11-09|2021-11-19|Actual|January 22, 2020|Actual|2020-01-22|November 2021|2021-11-30|December 24, 2023|Anticipated|2023-12-24|January 24, 2023|Anticipated|2023-01-24||Interventional|||Safety and Efficacy of ThisCART7 in Patients With Refractory or Relapsed T Cell Malignancies|A Study to Evaluate the Safety and Clinical Activity of Allogeneic CAR-T Targeting CD7 in Patients With Refractory or Relapsed T Cell Malignancies|Recruiting||Phase 1|30|Anticipated|Fundamenta Therapeutics, Ltd.||1|||f||||f|f|f|||||||||No||2023-09-04 18:02:41.143811|2023-09-04 18:02:41.143811|INDUSTRY|||||
NCT05323201||2022-02-13|||2022-04-05|2022-04-05|2022-04-12|Actual|||||||2022-04-05|2022-04-12|Actual|February 10, 2022|Actual|2022-02-10|February 2022|2022-02-28|February 10, 2027|Anticipated|2027-02-10|February 10, 2024|Anticipated|2024-02-10||Interventional|||Study Of B7H3 CAR-T Cells in Treating Advanced Liver Cancer|A Single-Arm, Open-Label Study to Evaluate Safety and Efficacy of B7H3 or HBsAg Targeting CAR-T in Treating Advanced Hepatocellular Carcinoma|Recruiting||Phase 1/Phase 2|15|Anticipated|The Affiliated Hospital of Xuzhou Medical University||1|||f||||f|f|f|||||||||No||2023-09-02 10:16:32.429308|2023-09-02 10:16:32.429308|OTHER|||||
NCT03706547||2018-10-11|||2018-10-11|2018-10-11|2018-10-16|Actual|||||||2018-10-11|2018-10-16|Actual|October 30, 2018|Anticipated|2018-10-30|October 2018|2018-10-31|December 2021|Anticipated|2021-12-31|July 2020|Anticipated|2020-07-31||Interventional|||Anti-CD19/BCMA Bispecific CAR-T Cell Therapy for R/R MM|Clinical Study of Anti-CD19/BCMA Bispecific Chimeric Antigen Receptors (CARs) T Cell Therapy for Relapsed and Refractory Multiple Myeloma|Unknown status|Not yet recruiting|Phase 1|20|Anticipated|Shanghai Zhongshan Hospital||1|||f||||f|f|f|||||||||Undecided||2023-09-03 23:06:04.891651|2023-09-03 23:06:04.891651|OTHER|||||
NCT03958656||2019-05-21|2021-06-22||2021-08-19|2019-05-21|2019-05-22|Actual|2021-08-19|2021-09-09|Actual||||2021-08-19|2021-09-09|Actual|June 13, 2019|Actual|2019-06-13|August 2021|2021-08-31|January 19, 2021|Actual|2021-01-19|October 13, 2020|Actual|2020-10-13||Interventional||3/13 participants not treated in Level 2 (n=1) and Level 5 (n=2) collected baseline data is reported in the table.|T-cells Expressing an Anti-SLAMF7 CAR for Treating Multiple Myeloma|A Phase I Clinical Trial of T-cells Expressing an Anti-SLAMF7 CAR for Treating Multiple Myeloma|Completed||Phase 1|13|Actual|National Institutes of Health Clinical Center (CC)||2|||f||||f|t|f|||||||||No||2023-09-03 02:40:13.438577|2023-09-03 02:40:13.438577|NIH|||||
NCT04562298||2020-09-19|||2022-08-15|2020-09-19|2020-09-24|Actual|||||||2022-08-15|2022-08-18|Actual|October 21, 2020|Actual|2020-10-21|October 2021|2021-10-31|June 7, 2022|Actual|2022-06-07|June 7, 2022|Actual|2022-06-07||Interventional|||A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Efficacy of LCAR-M23, a CAR-T Cell Therapy Targeting MSLN in Patients With Relapsed and Refractory Epithelial Ovarian Cancer|A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Efficacy of LCAR-M23, a CAR-T Cell Therapy Targeting MSLN in Patients With Relapsed and Refractory Epithelial Ovarian Cancer|Terminated||Phase 1|15|Actual|Shanghai East Hospital||1||Both the sponsors and collaborator are considering terminating the study.|f||||f|f|f|||||||||||2023-09-01 02:04:34.77017|2023-09-01 02:04:34.77017|OTHER|||||
NCT03349255||2017-10-24|||2019-06-27|2017-11-16|2017-11-21|Actual|||||||2019-06-27|2019-07-01|Actual|October 6, 2017|Actual|2017-10-06|June 2019|2019-06-30|January 10, 2019|Actual|2019-01-10|January 10, 2019|Actual|2019-01-10||Interventional|||Clinical Study of ET1402L1-CAR T Cells in AFP Expressing Hepatocellular Carcinoma|Phase 1, Open-label, Two Routes IV and Intra-hepatic Artery Dose-escalation Clinical Study to Evaluate the Safety and Efficacy of ET1402L1-CAR T- Cells in AFP Expressing Hepatocellular Carcinoma (HCC)|Terminated||Phase 1|3|Actual|Aeon Therapeutics (Shanghai) Co., Ltd.||2||Will study new T-cell construct for the same indication|f||||t|t|f|||t||||||Undecided||2023-09-04 18:05:15.588996|2023-09-04 18:05:15.588996|INDUSTRY|||||
NCT05181501||2021-11-21|||2022-01-03|2022-01-03|2022-01-06|Actual|||||||2022-01-03|2022-01-06|Actual|April 2022|Anticipated|2022-04-30|January 2022|2022-01-31|April 2039|Anticipated|2039-04-30|April 2024|Anticipated|2024-04-30||Interventional|||A Study of Fully Human BCMA CAR-T (CT103A) in Patients With Newly Diagnosed High-risk Multiple Myeloma (FUMANBA-2)|A Multi-center Clinical Study of Fully Human BCMA Chimeric Antigen Receptor Autologous T (CAR-T) Cell Injection (CT103A) in the Treatment of Newly Diagnosed Subjects With High-risk Multiple Myeloma (FUMANBA-2)|Not yet recruiting||Phase 1|20|Anticipated|Nanjing IASO Biotherapeutics Co.,Ltd||1|||f|||||f|f|||f||||||||2023-09-03 20:02:32.106757|2023-09-03 20:02:32.106757|INDUSTRY|||||
NCT03851146||2019-02-12|||2022-05-01|2019-02-20|2019-02-22|Actual|||||||2022-05-01|2022-05-03|Actual|November 24, 2016|Actual|2016-11-24|May 2022|2022-05-31|April 1, 2022|Actual|2022-04-01|April 1, 2022|Actual|2022-04-01||Interventional|LeY-CAR-T||A Study of Anti-Lewis Y Chimeric Antigen Receptor-T Cells (LeY-CAR-T) in Patients With Solid Tumours|A Phase I Investigation of the Safety, Tolerability and Immunological Effects of T Lymphocytes Transduced With an Anti-Lewis Y (LeY) Chimeric Antigen Receptor Gene (LeY-CAR-T) in Patients With LeY Antigen Expressing Advanced Solid Tumours|Completed||Phase 1|20|Actual|Peter MacCallum Cancer Centre, Australia||1|||f||||t|f|f|||||||||No||2023-09-03 03:01:14.520817|2023-09-03 03:01:14.520817|OTHER|||||
NCT04264078||2020-02-07|||2021-06-21|2020-02-07|2020-02-11|Actual|||||||2021-06-21|2021-06-28|Actual|March 1, 2021|Actual|2021-03-01|June 2021|2021-06-30|June 1, 2023|Anticipated|2023-06-01|June 1, 2022|Anticipated|2022-06-01||Interventional|||Anti-CD7 U-CAR-T Cell Therapy for T/NK Cell Hematologic Malignancies|Anti-CD7 Universal CAR-T Cells for CD7+ T/NK Cell Hematologic Malignancies: a Multi-center, Uncontrolled Trial|Unknown status|Recruiting|Early Phase 1|30|Anticipated|Xinqiao Hospital of Chongqing||1|||f||||f|f|f|||||||||||2023-09-02 10:25:14.124209|2023-09-02 10:25:14.124209|OTHER|||||
NCT04082910||2019-09-04|||2022-04-08|2019-09-05|2019-09-10|Actual|||||||2022-04-08|2022-04-13|Actual|September 15, 2019|Actual|2019-09-15|April 2022|2022-04-30|December 30, 2023|Anticipated|2023-12-30|December 30, 2022|Anticipated|2022-12-30||Interventional|||Metoprolol Treatment for Cytokine Release Syndrome in Patients Treated With Chimeric Antigen Receptor T Cells|Metoprolol for the Treatment of Cytokine Release Syndrome in Patients Treated With Chimeric Antigen Receptor T Cells|Recruiting||Phase 1/Phase 2|30|Anticipated|Chinese PLA General Hospital||2|||f||||t|f|f|||||||||No||2023-09-03 03:16:15.545852|2023-09-03 03:16:15.545852|OTHER|||||
NCT03370198||2017-11-08|||2020-06-18|2017-12-06|2017-12-12|Actual|||||||2020-06-18|2020-06-18|Actual|October 11, 2017|Actual|2017-10-11|June 2020|2020-06-30|December 15, 2020|Anticipated|2020-12-15|January 15, 2019|Actual|2019-01-15||Interventional|LINK||Hepatic Transarterial Administrations of NKR-2 in Patients With Unresectable Liver Metastases From Colorectal Cancer|An Open-label Dose Escalation Phase I Study to Assess the Safety and Clinical Activity of Multiple Hepatic Transarterial Administrations of NKR-2 in Patients With Unresectable Liver Metastases From Colorectal Cancer|Unknown status|Active, not recruiting|Phase 1|1|Actual|Celyad Oncology SA||3|||f||||t|f|f|||||||||No||2023-09-03 20:14:55.827609|2023-09-03 20:14:55.827609|INDUSTRY|||||
NCT01593696||2012-05-05|2020-06-11||2020-08-14|2012-05-05|2012-05-08|Estimate|2020-08-14|2020-08-31|Actual||||2020-08-14|2020-08-31|Actual|June 29, 2012|Actual|2012-06-29|August 2020|2020-08-31|October 2, 2017|Actual|2017-10-02|November 11, 2016|Actual|2016-11-11||Interventional|||Anti-CD19 White Blood Cells for Children and Young Adults With B Cell Leukemia or Lymphoma|Phase I Study of T Cells Expressing an Anti-CD19 Chimeric Receptor in Children and Young Adults With B Cell Malignancies|Completed||Phase 1|53|Actual|National Institutes of Health Clinical Center (CC)||2|||f||||f|t|f|||||||||No||2023-09-01 02:09:13.939495|2023-09-01 02:09:13.939495|NIH|||||
NCT03356782||2017-11-24|||2020-06-10|2017-11-24|2017-11-29|Actual|||||||2020-06-10|2020-06-11|Actual|December 1, 2017|Actual|2017-12-01|June 2020|2020-06-30|December 31, 2023|Anticipated|2023-12-31|November 30, 2023|Anticipated|2023-11-30||Interventional|||Safety and Efficacy Evaluation of 4th Generation Safety-engineered CAR T Cells Targeting Sarcomas|Safety and Efficacy Evaluation of 4th Generation Safety-engineered CAR T Cells Targeting Sarcomas|Recruiting||Phase 1/Phase 2|20|Anticipated|Shenzhen Geno-Immune Medical Institute||1|||f||||f|f|f|||||||||No||2023-09-03 20:17:43.809217|2023-09-03 20:17:43.809217|OTHER|||||
NCT05239689||2021-12-01|||2022-02-13|2022-02-13|2022-02-15|Actual|||||||2022-02-13|2022-02-15|Actual|February 28, 2022|Anticipated|2022-02-28|February 2022|2022-02-28|December 5, 2024|Anticipated|2024-12-05|December 5, 2024|Anticipated|2024-12-05||Interventional|||Clinical Study of CD38 CAR-T Cells in the Treatment of Hematological Malignancies|Clinical Study on the Safety and Effectiveness of CD38 CAR-T Cells in the Treatment of CD38-positive Hematological Malignancies|Recruiting||Early Phase 1|36|Anticipated|Zhejiang University||1|||f||||t|f|f|||||||||||2023-09-03 20:18:36.426567|2023-09-03 20:18:36.426567|OTHER|||||
NCT04503538||2020-08-04|||2020-10-21|2020-08-04|2020-08-07|Actual|||||||2020-10-21|2020-10-23|Actual|December 2020|Anticipated|2020-12-31|October 2020|2020-10-31|November 2023|Anticipated|2023-11-30|September 2023|Anticipated|2023-09-30||Interventional|||Telemedicine for Early Detection of Cytokine Release Syndrome and Neurotoxicity|Telemedicine for Early Detection of Cytokine Release Syndrome and Neurotoxicity Following CAR-T Infusion on an Outpatient Basis|Withdrawn||Not Applicable|0|Actual|Wake Forest University Health Sciences||1||Principal investigator decided not to pursue trial|f||||t|f|f|||||||||No||2023-09-03 20:21:09.861414|2023-09-03 20:21:09.861414|OTHER|||||
NCT05430945||2022-06-18|||2022-06-18|2022-06-18|2022-06-24|Actual|||||||2022-06-18|2022-06-24|Actual|June 20, 2022|Anticipated|2022-06-20|June 2022|2022-06-30|June 20, 2025|Anticipated|2025-06-20|June 20, 2025|Anticipated|2025-06-20||Interventional|||A Study of BCMA-targeted CAR-T Cells Therapy for Refractory/Relapsed Multiple Myeloma|Clinical Trial for the Safety and Efficacy of BCMA-targeted CAR-T Cells Therapy for Refractory/Relapsed Multiple Myeloma|Recruiting||Early Phase 1|100|Anticipated|Zhejiang University||1|||f||||t|f|f|||||||||No||2023-09-04 18:11:02.291164|2023-09-04 18:11:02.291164|OTHER|||||
NCT04007978||2019-06-28|||2019-08-05|2019-07-02|2019-07-05|Actual|||||||2019-08-05|2019-08-07|Actual|August 5, 2019|Actual|2019-08-05|August 2019|2019-08-31|December 30, 2022|Anticipated|2022-12-30|June 30, 2022|Anticipated|2022-06-30||Interventional|||Anti-CD22 Chimeric Antigen Receptor (CAR)-Modified T Cell Therapy for Relapsed Refractory B-cell Malignancies|Efficacy and Safety of Anti-CD22 CAR-T Therapy in Patients With Relapsed/Refractory B-cell Malignancies: a Single-center, Open-label, Single-arm Clinical Study|Unknown status|Recruiting|Phase 1|50|Anticipated|Wuhan Union Hospital, China||1|||f|||||f|f|||||||||No||2023-09-03 03:34:55.701403|2023-09-03 03:34:55.701403|OTHER|||||
