id|nct_id|status|name|city|state|zip|country
212993026|NCT04249947||Sarah Cannon Research Institute at HealthONE|Denver|Colorado|80218|United States
212993027|NCT04249947||Tulane University Hospital and Clinic|New Orleans|Louisiana|70112|United States
212993028|NCT04249947||University of Maryland, Baltimore|Baltimore|Maryland|21201|United States
212993029|NCT04249947||Dana-Farber Cancer Institute|Boston|Massachusetts|02215|United States
212993030|NCT04249947||Massachusetts General Hospital|Boston|Massachusetts|02215|United States
212993031|NCT04249947||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
212993032|NCT04249947||Tennessee Oncology|Nashville|Tennessee|37203|United States
212993059|NCT05619861|Recruiting|Cangzhou People's Hospital|Cangzhou|Hebei||China
213478761|NCT04205409||Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
212994743|NCT03154775|Recruiting|Department of Hematology,Shanghai Tongji Hospital, Tongji University School of Medicin|Shanghai|||China
212995946|NCT03018093|Recruiting|Chinese PLA General Hospital|Beijing Shi|Beijing||China
215358656|NCT02107963||National Institutes of Health Clinical Center|Bethesda|Maryland|20892|United States
214200207|NCT03275493|Recruiting|The first affiliated hospital of soochow university|Suzhou|Jiangsu|200000|China
213482301|NCT05568680|Recruiting|University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
212997931|NCT05105867|Recruiting|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China|Kunming|Yunnan|650000|China
213482948|NCT03548207||Mayo Clinic Cancer Center-Scottsdale|Phoenix|Arizona|85054|United States
213482949|NCT03548207||City of Hope|Duarte|California|91010|United States
213482950|NCT03548207||University of California, San Francisco|San Francisco|California|94143|United States
213482951|NCT03548207||University of Chicago|Chicago|Illinois|60637|United States
213482952|NCT03548207||Dana-Farber Cancer Institute|Boston|Massachusetts|02115|United States
213482953|NCT03548207||Beth Israel Deaconess Medical Center|Boston|Massachusetts|02215|United States
213482954|NCT03548207||Massachusetts General Hospital|Boston|Massachusetts|02215|United States
213482955|NCT03548207||Barbara Ann Karmanos Cancer Institute|Detroit|Michigan|48201|United States
213482956|NCT03548207||Mayo Clinic Rochester|Rochester|Minnesota|55902|United States
213482957|NCT03548207||University of Nebraska Medical Center|Omaha|Nebraska|68198|United States
213482958|NCT03548207||Mount Sinai Medical Center|New York|New York|10029|United States
213482959|NCT03548207||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
213482960|NCT03548207||Levine Cancer Institute|Charlotte|North Carolina|28204|United States
213482961|NCT03548207||University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
213482962|NCT03548207||University of Pittsburgh Medical Center|Pittsburgh|Pennsylvania|15232|United States
213482963|NCT03548207||Sarah Cannon Research Institute|Nashville|Tennessee|37203|United States
213482964|NCT03548207||Froedtert Memorial|Milwaukee|Wisconsin|53226|United States
213482965|NCT03548207||University Hospital Kyoto Perfectural University of Medicine|Kyoto||602-8566|Japan
213482966|NCT03548207||Nagoya City University Hospital|Nagoya||467-8602|Japan
213482967|NCT03548207||Hokkaido University Hospital|Sapporo-shi||060-8648|Japan
213482968|NCT03548207||Japanese Red Cross Medical Center|Shibuya||150-8935|Japan
212999316|NCT03915184|Recruiting|Mayo Clinic Hospital|Phoenix|Arizona|85054|United States
212999317|NCT03915184|Recruiting|UCSF|San Francisco|California|94143|United States
212999318|NCT03915184|Recruiting|Colorado Blood Cancer Institute|Denver|Colorado|80218|United States
212999319|NCT03915184|Recruiting|Moffitt Cancer Center|Tampa|Florida|33612|United States
212999320|NCT03915184|Recruiting|Dana Farber Cancer Center|Boston|Massachusetts|02215|United States
212999321|NCT03915184|Withdrawn|University of Michigan|Ann Arbor|Michigan|48109|United States
212999322|NCT03915184|Recruiting|Mayo|Rochester|Minnesota|55905|United States
212999323|NCT03915184|Recruiting|TriStar CMC|Nashville|Tennessee|37203|United States
212999324|NCT03915184|Recruiting|UT Southwestern Medical Center|Dallas|Texas|76021|United States
212999325|NCT03915184|Recruiting|MD Anderson|Houston|Texas|77030|United States
212999326|NCT03915184|Recruiting|Methodist Hosptial|Houston|Texas|77030|United States
212999327|NCT03915184|Recruiting|Huntsman Cancer Center|Salt Lake City|Utah|84112|United States
212999328|NCT03915184|Recruiting|Medical College of Wisconsin|Milwaukee|Wisconsin|53226|United States
212999329|NCT03915184|Recruiting|Princess Margaret Hospital|Toronto|Ontario|MSG 2C4|Canada
214652074|NCT05350787|Recruiting|The First Hospital of Zhejiang Medical Colleage Zhejiang University|Hangzhou|Zhejiang|310003|China
214652075|NCT05350787|Recruiting|The first affiliated hospital of medical college of zhejiang university|Hangzhou|Zhejiang||China
213004757|NCT03818165||Roger Williams Medical Center|Providence|Rhode Island|02908|United States
214654081|NCT04008251|Recruiting|Union Hospital, Tongji Medical College, Huazhong University of Science and Technology|Wuhan|Hubei|430022|China
215369317|NCT02203825||Dana-Farber Cancer Institute|Boston|Massachusetts|02215|United States
214654268|NCT04011293|Recruiting|Qilu Hospital of Shandong University|Jinan|Shandong|250012|China
213006372|NCT04129099|Recruiting|Hebei Yanda Ludaopei Hospital|Sanhe|Hebei|065200|China
213008864|NCT04916860||Hebei yanda Ludaopei Hospital|Beijing|Hebei||China
213488319|NCT03585517||Xian Lu|Beijing|||China
213488712|NCT05028933|Recruiting|First affiliated hospital, School of Medicine, Zhejiang University|Hangzhou|||China
213013147|NCT02744287||Moffitt Cancer Center|Tampa|Florida|33612|United States
213013148|NCT02744287||Emory Winship Cancer Institute|Atlanta|Georgia|30322|United States
213013149|NCT02744287||Rush University Medical Center|Chicago|Illinois|60612|United States
213013150|NCT02744287||University of Chicago Medicine|Chicago|Illinois|60637|United States
213013151|NCT02744287||Karmanos Cancer Institute|Detroit|Michigan|48201|United States
213013152|NCT02744287||University of Nebraska|Omaha|Nebraska|68198|United States
213013153|NCT02744287||John Theurer Cancer Center, Hackensack University Medical Center|Hackensack|New Jersey|07601|United States
213013154|NCT02744287||Roswell Park Cancer Institute|Buffalo|New York|14263|United States
213013155|NCT02744287||Columbia University Medical Center|New York|New York|10032|United States
213013156|NCT02744287||Duke University|Durham|North Carolina|27705|United States
213013157|NCT02744287||Thomas Jefferson University|Philadelphia|Pennsylvania|19107|United States
213013158|NCT02744287||Baylor Sammons Cancer Center|Dallas|Texas|75246|United States
213013159|NCT02744287||The University of Texas MD Anderson Cancer Center|Houston|Texas|77030|United States
213488993|NCT03975907|Recruiting|Beijing Chaoyang hospital|Beijing|Beijing|100000|China
213488994|NCT03975907|Recruiting|The First Affiliated Hospital Of Soochow University|Suzhou|Jiangsu|215006|China
214218857|NCT02876978|Recruiting|Shanghai Chest Hospital,Shanghai Jiaotong University|Shanghai|Shanghai|200030|China
214219147|NCT04303520|Recruiting|Henan Province of TCM|Zhengzhou|Henan||China
213016618|NCT05634785|Recruiting|Lineberger Comprehensive Cancer Center at University of North Carolina, Chapel Hill|Chapel Hill|North Carolina|27599|United States
213016963|NCT05366179|Recruiting|Lineberger Comprehensive Cancer Center|Chapel Hill|North Carolina|27514|United States
213017903|NCT04995003|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
213017912|NCT04977024|Recruiting|City of Hope Medical Center|Duarte|California|91010|United States
213020446|NCT03721068|Not yet recruiting|Emory - Winship Cancer Institute|Atlanta|Georgia|30322|United States
213020447|NCT03721068|Recruiting|Lineberger Comprehensive Cancer Center at University of North Carolina - Chapel Hill|Chapel Hill|North Carolina|27599-7295|United States
213020455|NCT03672318|Recruiting|Lineberger Comprehensive Cancer Center at University of North Carolina|Chapel Hill|North Carolina|27599|United States
214226149|NCT02873390|Recruiting|Ningbo No.5 Hospital (Ningbo Cancer Hospital)|Ningbo|Zhejiang||China
213021941|NCT03016377|Recruiting|Lineberger Comprehensive Cancer Center at University of North Carolina - Chapel Hill|Chapel Hill|North Carolina|27599|United States
214228431|NCT02729493|Recruiting|Anhui No.2 Province People's Hospital|Hefei|Anhui|230000|China
214228937|NCT02725125|Recruiting|Anhui Provincial Cancer Hospital|Hefei|Anhui|230071|China
214672270|NCT03980691||Guangzhou 8th People's Hospital|Guangzhou|Guangdong|510060|China
214231281|NCT02710149|Recruiting|Southwest Hospital of Third Millitary Medical University|Chongqing|Chongqing|400000|China
213026198|NCT03050190|Recruiting|Shenzhen Geno-immune Medical Institute|Shenzhen|Guangdong|518000|China
213026199|NCT03050190|Recruiting|The First People's Hospital of Yunnan|Kunming|Yunnan|650000|China
214232278|NCT03500991|Recruiting|Seattle Children's Hospital|Seattle|Washington|98105|United States
215379923|NCT04473937||Massachusetts General Hospital Cancer Center|Boston|Massachusetts|02114|United States
213028077|NCT04121273|Recruiting|The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School|Nanjing|Jiangsu|210008|China
213028358|NCT04884984|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215006|China
213028419|NCT03825731|Recruiting|Hebei Yanda Ludaopei Hospital|Sanhe|Hebei|065200|China
214235618|NCT04107142||Landmark Medical Centre|Johor Bahru|Johor|80000|Malaysia
213028874|NCT04863066||302 Hospital|Beijing||100039|China
214237453|NCT02917083|Recruiting|Houston Methodist Hospital|Houston|Texas|77030|United States
214237454|NCT02917083|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
214238100|NCT04303247||Department of Hematology, Xinqiao Hospital|ChongQing|Chongqing|400037|China
214241378|NCT04295018|Recruiting|Peking Union Medical College Hospital|Beijing|Beijing|100010|China
214241379|NCT04295096|Recruiting|Zhaxin Hospital of Integrated Traditional Chinese and Western Medicine, Shanghai|Shanghai|||China
214242228|NCT02575261||Central laboratory in Fuda cancer hospital|Guangzhou|Guangdong|510000|China
215381915|NCT04923919|Recruiting|No.212 Daguan Road, Xishan District|Kunming|Yunnan||China
214244021|NCT03483103||Banner MD Anderson Cancer Center|Gilbert|Arizona|85234|United States
214244022|NCT03483103||Scripps Clinic|La Jolla|California|92037|United States
214244023|NCT03483103||UNC School of Medicine|Los Angeles|California|90095|United States
214244024|NCT03483103||University of California Los Angeles|Los Angeles|California|90095|United States
214244025|NCT03483103||Sutter Hematology and Oncology|Sacramento|California|95816|United States
214244026|NCT03483103||Sutter Medical Center|Sacramento|California|95816|United States
214244027|NCT03483103||Stanford Cancer Genetics Clinic|Stanford|California|94304|United States
214244028|NCT03483103||Stanford Cancer Center|Stanford|California|94305|United States
214244029|NCT03483103||The Blood and Marrow Transplant Group of Georgia|Atlanta|Georgia|30342|United States
214244030|NCT03483103||UNC School of Medicine|Atlanta|Georgia|30342|United States
214244031|NCT03483103||Northwestern University Feinberg School of Medicine|Chicago|Illinois|60611|United States
214244032|NCT03483103||Northwestern University|Chicago|Illinois|60611|United States
214244033|NCT03483103||University of Chicago|Chicago|Illinois|60637-1470|United States
214244034|NCT03483103||University of Chicago Comprehensive Cancer Center|Chicago|Illinois|60637|United States
214244035|NCT03483103||University of Kentucky/Markey Cancer Center|Lexington|Kentucky|40536|United States
214244036|NCT03483103||University of Kentucky|Lexington|Kentucky|40536|United States
214244037|NCT03483103||Norton Cancer Institute - Brownsboro|Louisville|Kentucky|40241|United States
214244038|NCT03483103||UNC School of Medicine|Louisville|Kentucky|40241|United States
214244039|NCT03483103||Johns Hopkins Oncology Center Bunting Blaustein Building|Baltimore|Maryland|21231|United States
214244040|NCT03483103||The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins|Baltimore|Maryland|21231|United States
214244041|NCT03483103||Regional Cancer Care Associates|East Brunswick|New Jersey|08816|United States
214244042|NCT03483103||UNC School of Medicine|East Brunswick|New Jersey|08816|United States
214244043|NCT03483103||New York Oncology Hematology - Albany Cancer Center|Albany|New York|12208|United States
214244044|NCT03483103||New York Oncology Hematology P.C.|Albany|New York|12208|United States
214244045|NCT03483103||University of Rochester Cancer Center|Rochester|New York|14642|United States
214244046|NCT03483103||University of Rochester Medical Center|Rochester|New York|14642|United States
214244047|NCT03483103||Levine Cancer Institute|Charlotte|North Carolina|28204|United States
214244048|NCT03483103||Oncology Hematology Care, Inc.|Cincinnati|Ohio|45236|United States
214244049|NCT03483103||Oncology Hematology Care|Cincinnati|Ohio|45236|United States
214244050|NCT03483103||Local Institution - 0051|Portland|Oregon|97213|United States
214244051|NCT03483103||Providence Cancer Center/Earle A. Chiles Res. Inst.|Portland|Oregon|97213|United States
214244052|NCT03483103||Providence Portland Medical Center|Portland|Oregon|97213|United States
214244053|NCT03483103||University of Pittsburgh Medical Center Hillman Cancer Center|Pittsburgh|Pennsylvania|15232|United States
214244054|NCT03483103||Greenville Health System - Cancer Institute - Faris Road|Greenville|South Carolina|29605|United States
214244055|NCT03483103||Greenville Health System|Greenville|South Carolina|29615|United States
214244056|NCT03483103||Local Institution - 0083|Dallas|Texas|75390-7208|United States
214244057|NCT03483103||UNC School of Medicine|Dallas|Texas|75390|United States
214244058|NCT03483103||Intermountain Healthcare - LDS Hospital Blood and Marrow Transplant|Salt Lake City|Utah|84143|United States
214244059|NCT03483103||Intermountain Healthcare - LDS Hospital|Salt Lake City|Utah|84143|United States
214244060|NCT03483103||Northwest Medical Specialties|Tacoma|Washington|98405|United States
214244061|NCT03483103||UNC School of Medicine|Tacoma|Washington|98405|United States
214244062|NCT03483103||Medical College of Wisconsin, Froedtert Hospital|Milwaukee|Wisconsin|53226|United States
214244063|NCT03483103||UNC School of Medicine|Milwaukee|Wisconsin|53226|United States
213034256|NCT04780529||Anhui provincial cancer hospital|Hefei|Anhui||China
213036014|NCT04796688|Recruiting|Union Hospital, Huazhong University of Science and Technology|Wuhan|Hubei|430022|China
213036015|NCT04796688|Recruiting|Union Hospital, Huazhong University of Science and Technology|Wuhan|Hubei|430022|China
213036444|NCT02247609|Recruiting|Peking University Cancer Hospital|Beijing|Beijing|100142|China
213036979|NCT05613348||Guangdong Zhaotai Cell Bio-tech Co., LTD|Guangzhou|Guangdong||China
213036980|NCT05613348||Zhujiang Hospital of Southern Medical University|Guanzhou|Guangdong||China
213500316|NCT05596266|Recruiting|Xuanwu Hospital Capital Medical University|Beijing|Beijing||China
