id|nct_id|mesh_term|downcase_mesh_term|mesh_type
103337861|NCT05371132|Chelating Agents|chelating agents|mesh-ancestor
103337862|NCT05371132|Sequestering Agents|sequestering agents|mesh-ancestor
103337863|NCT05371132|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103343227|NCT03879382|Cyclophosphamide|cyclophosphamide|mesh-list
103343228|NCT03879382|Fludarabine|fludarabine|mesh-list
103343229|NCT03879382|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103343230|NCT03879382|Immunologic Factors|immunologic factors|mesh-ancestor
103343231|NCT03879382|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103343232|NCT03879382|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103343233|NCT03879382|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103343234|NCT03879382|Alkylating Agents|alkylating agents|mesh-ancestor
103343235|NCT03879382|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103343236|NCT03879382|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103343237|NCT03879382|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103348098|NCT05495464|Cyclophosphamide|cyclophosphamide|mesh-list
103348099|NCT05495464|Rituximab|rituximab|mesh-list
103348100|NCT05495464|Fludarabine|fludarabine|mesh-list
103348101|NCT05495464|Fludarabine phosphate|fludarabine phosphate|mesh-list
103348102|NCT05495464|Acalabrutinib|acalabrutinib|mesh-list
103348103|NCT05495464|Brexucabtagene autoleucel|brexucabtagene autoleucel|mesh-list
103348104|NCT05495464|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103348105|NCT05495464|Immunologic Factors|immunologic factors|mesh-ancestor
103348106|NCT05495464|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103348107|NCT05495464|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103348108|NCT05495464|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103348109|NCT05495464|Alkylating Agents|alkylating agents|mesh-ancestor
103348110|NCT05495464|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103348111|NCT05495464|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103348112|NCT05495464|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103348113|NCT05495464|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103348114|NCT05495464|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
103348115|NCT05495464|Antimetabolites|antimetabolites|mesh-ancestor
103364786|NCT03943472|Cyclophosphamide|cyclophosphamide|mesh-list
103364787|NCT03943472|Fludarabine|fludarabine|mesh-list
103364788|NCT03943472|Idecabtagene vicleucel|idecabtagene vicleucel|mesh-list
103364789|NCT03943472|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103364790|NCT03943472|Immunologic Factors|immunologic factors|mesh-ancestor
103364791|NCT03943472|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103364792|NCT03943472|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103364793|NCT03943472|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103364794|NCT03943472|Alkylating Agents|alkylating agents|mesh-ancestor
103364795|NCT03943472|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103364796|NCT03943472|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103364797|NCT03943472|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103364798|NCT03943472|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103365610|NCT03937544|Cyclophosphamide|cyclophosphamide|mesh-list
103365611|NCT03937544|Fludarabine|fludarabine|mesh-list
103365612|NCT03937544|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103365613|NCT03937544|Immunologic Factors|immunologic factors|mesh-ancestor
103365614|NCT03937544|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103365615|NCT03937544|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103365616|NCT03937544|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103365617|NCT03937544|Alkylating Agents|alkylating agents|mesh-ancestor
103365618|NCT03937544|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103365619|NCT03937544|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103365620|NCT03937544|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103372435|NCT03448978|Cyclophosphamide|cyclophosphamide|mesh-list
103372436|NCT03448978|Fludarabine|fludarabine|mesh-list
103372437|NCT03448978|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103372438|NCT03448978|Immunologic Factors|immunologic factors|mesh-ancestor
103372439|NCT03448978|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103372440|NCT03448978|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103372441|NCT03448978|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103372442|NCT03448978|Alkylating Agents|alkylating agents|mesh-ancestor
103372443|NCT03448978|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103372444|NCT03448978|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103372445|NCT03448978|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103385396|NCT05359211|Cyclophosphamide|cyclophosphamide|mesh-list
103385397|NCT05359211|Fludarabine|fludarabine|mesh-list
103385398|NCT05359211|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103385399|NCT05359211|Immunologic Factors|immunologic factors|mesh-ancestor
103385400|NCT05359211|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103385401|NCT05359211|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103385402|NCT05359211|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103385403|NCT05359211|Alkylating Agents|alkylating agents|mesh-ancestor
103385404|NCT05359211|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103385405|NCT05359211|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103385406|NCT05359211|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102454567|NCT04767308|Cyclophosphamide|cyclophosphamide|mesh-list
103223538|NCT04561557|Cyclophosphamide|cyclophosphamide|mesh-list
103223539|NCT04561557|Fludarabine|fludarabine|mesh-list
103223540|NCT04561557|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103223541|NCT04561557|Immunologic Factors|immunologic factors|mesh-ancestor
103223542|NCT04561557|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103223543|NCT04561557|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103223544|NCT04561557|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103223545|NCT04561557|Alkylating Agents|alkylating agents|mesh-ancestor
103223546|NCT04561557|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103223547|NCT04561557|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103223548|NCT04561557|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103229995|NCT04037566|Cyclophosphamide|cyclophosphamide|mesh-list
103229996|NCT04037566|Fludarabine|fludarabine|mesh-list
103229997|NCT04037566|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103229998|NCT04037566|Immunologic Factors|immunologic factors|mesh-ancestor
103229999|NCT04037566|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103230000|NCT04037566|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103230001|NCT04037566|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103230002|NCT04037566|Alkylating Agents|alkylating agents|mesh-ancestor
103230003|NCT04037566|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103230004|NCT04037566|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103230005|NCT04037566|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102666549|NCT04148430|Interleukin 1 Receptor Antagonist Protein|interleukin 1 receptor antagonist protein|mesh-list
102666550|NCT04148430|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102666551|NCT03467256|Cytarabine|cytarabine|mesh-list
102666552|NCT03467256|Dexamethasone|dexamethasone|mesh-list
102666553|NCT03467256|Cyclophosphamide|cyclophosphamide|mesh-list
102666554|NCT03467256|Fludarabine|fludarabine|mesh-list
102666555|NCT03467256|Etoposide|etoposide|mesh-list
102666556|NCT03467256|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102666557|NCT03467256|Immunologic Factors|immunologic factors|mesh-ancestor
102666558|NCT03467256|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102666559|NCT03467256|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102666560|NCT03467256|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102666561|NCT03467256|Alkylating Agents|alkylating agents|mesh-ancestor
102666562|NCT03467256|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102666563|NCT03467256|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102666564|NCT03467256|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102666565|NCT03467256|Anti-Inflammatory Agents|anti-inflammatory agents|mesh-ancestor
102666566|NCT03467256|Antiemetics|antiemetics|mesh-ancestor
102666567|NCT03467256|Autonomic Agents|autonomic agents|mesh-ancestor
102666568|NCT03467256|Peripheral Nervous System Agents|peripheral nervous system agents|mesh-ancestor
102666569|NCT03467256|Gastrointestinal Agents|gastrointestinal agents|mesh-ancestor
102666570|NCT03467256|Glucocorticoids|glucocorticoids|mesh-ancestor
102666571|NCT03467256|Hormones|hormones|mesh-ancestor
102666572|NCT03467256|Hormones, Hormone Substitutes, and Hormone Antagonists|hormones, hormone substitutes, and hormone antagonists|mesh-ancestor
102666573|NCT03467256|Antineoplastic Agents, Hormonal|antineoplastic agents, hormonal|mesh-ancestor
102666574|NCT03467256|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102666575|NCT03467256|Antimetabolites|antimetabolites|mesh-ancestor
102666576|NCT03467256|Antineoplastic Agents, Phytogenic|antineoplastic agents, phytogenic|mesh-ancestor
102666577|NCT03467256|Topoisomerase II Inhibitors|topoisomerase ii inhibitors|mesh-ancestor
102666578|NCT03467256|Topoisomerase Inhibitors|topoisomerase inhibitors|mesh-ancestor
102666579|NCT03467256|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
102666580|NCT03467256|Antiviral Agents|antiviral agents|mesh-ancestor
102666581|NCT03467256|Anti-Infective Agents|anti-infective agents|mesh-ancestor
103111960|NCT05077527|Cyclophosphamide|cyclophosphamide|mesh-list
103111961|NCT05077527|Fludarabine|fludarabine|mesh-list
103111962|NCT05077527|Axicabtagene ciloleucel|axicabtagene ciloleucel|mesh-list
103111963|NCT05077527|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103111964|NCT05077527|Immunologic Factors|immunologic factors|mesh-ancestor
103111965|NCT05077527|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103111966|NCT05077527|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103111967|NCT05077527|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103111968|NCT05077527|Alkylating Agents|alkylating agents|mesh-ancestor
103111969|NCT05077527|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103111970|NCT05077527|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103111971|NCT05077527|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103111972|NCT05077527|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103123729|NCT03601078|Idecabtagene vicleucel|idecabtagene vicleucel|mesh-list
102672606|NCT05052528|Cyclophosphamide|cyclophosphamide|mesh-list
102672607|NCT05052528|Rituximab|rituximab|mesh-list
102672608|NCT05052528|Fludarabine|fludarabine|mesh-list
102672609|NCT05052528|Fludarabine phosphate|fludarabine phosphate|mesh-list
102672610|NCT05052528|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-list
102672611|NCT05052528|Antibodies|antibodies|mesh-list
102672612|NCT05052528|Immunoglobulins|immunoglobulins|mesh-list
102672613|NCT05052528|Antibodies, Monoclonal|antibodies, monoclonal|mesh-list
102672614|NCT05052528|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102672615|NCT05052528|Immunologic Factors|immunologic factors|mesh-ancestor
102672616|NCT05052528|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102672617|NCT05052528|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102672618|NCT05052528|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102672619|NCT05052528|Alkylating Agents|alkylating agents|mesh-ancestor
102672620|NCT05052528|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102672621|NCT05052528|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102672622|NCT05052528|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102672623|NCT05052528|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102672624|NCT05052528|Antimetabolites|antimetabolites|mesh-ancestor
102443662|NCT04121273|Immunologic Factors|immunologic factors|mesh-ancestor
102680990|NCT05418088|Cyclophosphamide|cyclophosphamide|mesh-list
102680991|NCT05418088|Fludarabine|fludarabine|mesh-list
102680992|NCT05418088|Fludarabine phosphate|fludarabine phosphate|mesh-list
102680993|NCT05418088|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102680994|NCT05418088|Immunologic Factors|immunologic factors|mesh-ancestor
102680995|NCT05418088|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102680996|NCT05418088|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102680997|NCT05418088|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102680998|NCT05418088|Alkylating Agents|alkylating agents|mesh-ancestor
102680999|NCT05418088|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102681000|NCT05418088|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102681001|NCT05418088|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102681002|NCT05418088|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102681003|NCT05418088|Antimetabolites|antimetabolites|mesh-ancestor
102685991|NCT03761056|Cyclophosphamide|cyclophosphamide|mesh-list
102685992|NCT03761056|Fludarabine|fludarabine|mesh-list
102685993|NCT03761056|Axicabtagene ciloleucel|axicabtagene ciloleucel|mesh-list
102685994|NCT03761056|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102685995|NCT03761056|Immunologic Factors|immunologic factors|mesh-ancestor
102685996|NCT03761056|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102685997|NCT03761056|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102685998|NCT03761056|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102685999|NCT03761056|Alkylating Agents|alkylating agents|mesh-ancestor
102686000|NCT03761056|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
