id|nct_id|outcome_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na
254850554|NCT02348216|33323817|59613245|OG005|Calcium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|2|2.0||||||
254850555|NCT02348216|33323817|59613246|OG006|Calcium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|3|3.0||||||
254850556|NCT02348216|33323817|59613227|OG000|Magnesium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850557|NCT02348216|33323817|59613241|OG001|Magnesium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850558|NCT02348216|33323817|59613242|OG002|Magnesium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850559|NCT02348216|33323817|59613243|OG003|Magnesium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850560|NCT02348216|33323817|59613244|OG004|Magnesium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850561|NCT02348216|33323817|59613245|OG005|Magnesium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850562|NCT02348216|33323817|59613246|OG006|Magnesium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850563|NCT02348216|33323817|59613227|OG000|Sodium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850564|NCT02348216|33323817|59613241|OG001|Sodium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850565|NCT02348216|33323817|59613242|OG002|Sodium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850566|NCT02348216|33323817|59613243|OG003|Sodium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|16|16.0||||||
254850567|NCT02348216|33323817|59613244|OG004|Sodium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850568|NCT02348216|33323817|59613245|OG005|Sodium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|2|2.0||||||
254850569|NCT02348216|33323817|59613246|OG006|Sodium||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850570|NCT02348216|33323817|59613227|OG000|Alanine Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850571|NCT02348216|33323817|59613241|OG001|Alanine Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850572|NCT02348216|33323817|59613242|OG002|Alanine Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850573|NCT02348216|33323817|59613243|OG003|Alanine Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850574|NCT02348216|33323817|59613244|OG004|Alanine Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850575|NCT02348216|33323817|59613245|OG005|Alanine Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850576|NCT02348216|33323817|59613246|OG006|Alanine Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850577|NCT02348216|33323817|59613227|OG000|Aspartate Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850578|NCT02348216|33323817|59613241|OG001|Aspartate Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850579|NCT02348216|33323817|59613242|OG002|Aspartate Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850580|NCT02348216|33323817|59613243|OG003|Aspartate Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850581|NCT02348216|33323817|59613244|OG004|Aspartate Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850582|NCT02348216|33323817|59613245|OG005|Aspartate Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
254850583|NCT02348216|33323817|59613246|OG006|Aspartate Aminotransferase||Percentage of Participants Experiencing Laboratory Toxicity Grade Shifts to Grade 4 and Grade 3 or Higher Resulting From Decreased Parameter Value|Grading categories were determined by CTCAE version 4.03. Shifts to Grade 3 or higher has been reported for Phase 2 Cohort 3. For Phase 1 and all other cohorts of Phase 2, shifts to Grade 4 has been reported.|percentage of participants|Number|0|0.0||||||
