id|nct_id|name|downcase_name
56050846|NCT05077527|Refractory Transformed B-Cell Non-Hodgkin Lymphoma|refractory transformed b-cell non-hodgkin lymphoma
55815817|NCT05212584|Relapsed/Refractory, High Risk Hematologic Malignancies|relapsed/refractory, high risk hematologic malignancies
56051324|NCT03635632|Relapsed Neuroblastoma|relapsed neuroblastoma
56051325|NCT03635632|Refractory Neuroblastoma|refractory neuroblastoma
56051326|NCT03635632|Relapsed Osteosarcoma|relapsed osteosarcoma
56051327|NCT03635632|Relapsed Ewing Sarcoma|relapsed ewing sarcoma
56051328|NCT03635632|Relapsed Rhabdomyosarcoma|relapsed rhabdomyosarcoma
56051329|NCT03635632|Uveal Melanoma|uveal melanoma
56051330|NCT03635632|Phyllodes Breast Tumor|phyllodes breast tumor
55816825|NCT03330834|Advanced Lung Cancer|advanced lung cancer
56051902|NCT04283006|Relapsed and Refractory|relapsed and refractory
56051903|NCT04283006|Lymphoid Hematological Malignancies|lymphoid hematological malignancies
55820321|NCT04148430|B Cell ALL|b cell all
55820322|NCT04148430|B-Cell Lymphoma|b-cell lymphoma
55820323|NCT04148430|B-cell Non Hodgkin Lymphoma|b-cell non hodgkin lymphoma
55820328|NCT03467256|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55820329|NCT03467256|Acute Lymphocytic Leukemia, Pediatric|acute lymphocytic leukemia, pediatric
55821616|NCT05576220|Febrile Neutropenia|febrile neutropenia
55824036|NCT05262673|B-Cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55824169|NCT05052528|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
55824170|NCT05052528|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
55824777|NCT03373071|CD19-ALL|cd19-all
55824778|NCT03373071|CD19-LNH|cd19-lnh
55829000|NCT05418088|Recurrent Acute Lymphoblastic Leukemia|recurrent acute lymphoblastic leukemia
55829001|NCT05418088|Recurrent B Acute Lymphoblastic Leukemia|recurrent b acute lymphoblastic leukemia
55829002|NCT05418088|Recurrent B-Cell Prolymphocytic Leukemia|recurrent b-cell prolymphocytic leukemia
55829003|NCT05418088|Recurrent Chronic Lymphocytic Leukemia|recurrent chronic lymphocytic leukemia
55829004|NCT05418088|Recurrent High Grade B-Cell Lymphoma|recurrent high grade b-cell lymphoma
55829005|NCT05418088|Recurrent Indolent Non-Hodgkin Lymphoma|recurrent indolent non-hodgkin lymphoma
55829006|NCT05418088|Recurrent Non-Hodgkin Lymphoma|recurrent non-hodgkin lymphoma
55829007|NCT05418088|Recurrent Transformed Chronic Lymphocytic Leukemia|recurrent transformed chronic lymphocytic leukemia
55829008|NCT05418088|Refractory Acute Lymphoblastic Leukemia|refractory acute lymphoblastic leukemia
55829009|NCT05418088|Refractory B Acute Lymphoblastic Leukemia|refractory b acute lymphoblastic leukemia
55829010|NCT05418088|Refractory B-Cell Prolymphocytic Leukemia|refractory b-cell prolymphocytic leukemia
55829011|NCT05418088|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
55829012|NCT05418088|Refractory High Grade B-Cell Lymphoma|refractory high grade b-cell lymphoma
55829013|NCT05418088|Refractory Indolent Non-Hodgkin Lymphoma|refractory indolent non-hodgkin lymphoma
55829014|NCT05418088|Refractory Non-Hodgkin Lymphoma|refractory non-hodgkin lymphoma
55829015|NCT05418088|Refractory Transformed Chronic Lymphocytic Leukemia|refractory transformed chronic lymphocytic leukemia
55829336|NCT03098355|B-Cell Leukemia|b-cell leukemia
55829337|NCT03098355|B-Cell Lymphoma|b-cell lymphoma
56055189|NCT03744676|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
56055190|NCT03744676|Lymphoma|lymphoma
56055191|NCT03744676|Lymphoma, B-Cell|lymphoma, b-cell
56055192|NCT03744676|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse
56055193|NCT03744676|Neoplasms|neoplasms
56055194|NCT03744676|Neoplasms by Histologic Type|neoplasms by histologic type
56055195|NCT03744676|Lymphoproliferative Disorders|lymphoproliferative disorders
56055196|NCT03744676|Lymphatic Diseases|lymphatic diseases
56055197|NCT03744676|Immunoproliferative Disorders|immunoproliferative disorders
56055198|NCT03744676|Immune System Disorder|immune system disorder
56055349|NCT04162353|Multiple Myeloma in Relapse|multiple myeloma in relapse
56055350|NCT04162353|Refractory Multiple Myeloma|refractory multiple myeloma
56055351|NCT04162353|Plasmacytoid; Lymphoma|plasmacytoid; lymphoma
56055382|NCT04162119|Multiple Myeloma|multiple myeloma
56055649|NCT04156269|Multiple Myeloma|multiple myeloma
56057491|NCT03601078|Multiple Myeloma|multiple myeloma
55832515|NCT03761056|B-cell Lymphoma|b-cell lymphoma
56058940|NCT03614858|Leukemia, B-cell|leukemia, b-cell
56059574|NCT04712864|T-Cell Lymphoma|t-cell lymphoma
56059575|NCT04712864|Peripheral T-Cell Lymphoma Refractory|peripheral t-cell lymphoma refractory
56059576|NCT04712864|Cutaneous T-Cell Lymphoma Refractory|cutaneous t-cell lymphoma refractory
56059577|NCT04712864|Cutaneous T-Cell Lymphoma Recurrent|cutaneous t-cell lymphoma recurrent
56059578|NCT04712864|Peripheral T-Cell Lymphoma Recurrent|peripheral t-cell lymphoma recurrent
56061048|NCT03617198|Hiv|hiv
56061077|NCT02844062|Glioblastoma Multiforme|glioblastoma multiforme
56067789|NCT05382377|CRC|crc
56091060|NCT02624258|Hodgkin Lymphoma|hodgkin lymphoma
56093577|NCT04160195|Lymphoma, B-Cell|lymphoma, b-cell
56093578|NCT04160195|Lymphoma, Non-hodgkins|lymphoma, non-hodgkins
56093579|NCT04160195|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56093580|NCT04160195|B-Cell Chronic Lymphocytic Leukemia|b-cell chronic lymphocytic leukemia
56095804|NCT05574114|Non-Hodgkin Lymphoma|non-hodgkin lymphoma
56101272|NCT04094766|Relapse B Acute Lymphoblastic Leukemia|relapse b acute lymphoblastic leukemia
56102803|NCT05325801|Multiple Myeloma|multiple myeloma
55978807|NCT05467254|AML|aml
56130758|NCT05388695|19 and 22+ B Cell Hematologic Tumors|19 and 22+ b cell hematologic tumors
56130759|NCT05388695|19 and 20+ B Cell Hematologic Tumors|19 and 20+ b cell hematologic tumors
56132682|NCT03958656|Myeloma-Multiple|myeloma-multiple
56132683|NCT03958656|Myeloma, Plasma-Cell|myeloma, plasma-cell
55973154|NCT05639179|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55973155|NCT05639179|B-ALL|b-all
55824016|NCT05269914|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55824486|NCT04260945|B-cell Leukemia|b-cell leukemia
55824487|NCT04260932|B-cell Lymphoma|b-cell lymphoma
55845693|NCT03585517|AML|aml
55841629|NCT05239143|Breast Cancer|breast cancer
55841630|NCT05239143|Ovarian Cancer|ovarian cancer
55841631|NCT05239143|Non Small Cell Lung Cancer|non small cell lung cancer
55841632|NCT05239143|Colorectal Cancer|colorectal cancer
55841633|NCT05239143|Pancreatic Cancer|pancreatic cancer
55841634|NCT05239143|Renal Cell Carcinoma|renal cell carcinoma
55841635|NCT05239143|Nasopharyngeal Cancer|nasopharyngeal cancer
55841636|NCT05239143|Head and Neck Squamous Cell Carcinoma|head and neck squamous cell carcinoma
55841637|NCT05239143|Gastric Cancer|gastric cancer
55841917|NCT04205409|Recurrent Chronic Lymphocytic Leukemia|recurrent chronic lymphocytic leukemia
55841918|NCT04205409|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
55841919|NCT04205409|Recurrent Follicular Lymphoma|recurrent follicular lymphoma
55841920|NCT04205409|Recurrent Grade 1 Follicular Lymphoma|recurrent grade 1 follicular lymphoma
55841921|NCT04205409|Recurrent Grade 2 Follicular Lymphoma|recurrent grade 2 follicular lymphoma
55841922|NCT04205409|Recurrent Grade 3 Follicular Lymphoma|recurrent grade 3 follicular lymphoma
55841923|NCT04205409|Recurrent Grade 3a Follicular Lymphoma|recurrent grade 3a follicular lymphoma
55841924|NCT04205409|Recurrent Marginal Zone Lymphoma|recurrent marginal zone lymphoma
55841925|NCT04205409|Recurrent Non-Hodgkin Lymphoma|recurrent non-hodgkin lymphoma
55841926|NCT04205409|Recurrent Plasma Cell Myeloma|recurrent plasma cell myeloma
55841927|NCT04205409|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
55841928|NCT04205409|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
55841929|NCT04205409|Refractory Follicular Lymphoma|refractory follicular lymphoma
55841930|NCT04205409|Refractory Marginal Zone Lymphoma|refractory marginal zone lymphoma
55841931|NCT04205409|Refractory Non-Hodgkin Lymphoma|refractory non-hodgkin lymphoma
55841932|NCT04205409|Refractory Plasma Cell Myeloma|refractory plasma cell myeloma
55841933|NCT04205409|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
55841934|NCT04205409|Refractory Mantle Cell Lymphoma|refractory mantle cell lymphoma
55842878|NCT05568680|Ovarian Cancer|ovarian cancer
55842879|NCT05568680|Cholangiocarcinoma Recurrent|cholangiocarcinoma recurrent
55842880|NCT05568680|Mesothelioma, Malignant|mesothelioma, malignant
55843169|NCT03548207|Multiple Myeloma|multiple myeloma
55846046|NCT05028933|Advanced Hepatocellular Carcinoma|advanced hepatocellular carcinoma
55846047|NCT05028933|Advanced Colorectal Cancer|advanced colorectal cancer
55846048|NCT05028933|Advanced Gastric Cancer|advanced gastric cancer
55846049|NCT05028933|Advanced Pancreatic Cancer|advanced pancreatic cancer
55846156|NCT03975907|Multiple Myeloma|multiple myeloma
55851206|NCT05596266|T-cell Acute Lymphoblastic Leukemia|t-cell acute lymphoblastic leukemia
55851399|NCT05137275|Locally Advanced or Metastatic Solid Tumors|locally advanced or metastatic solid tumors
55854789|NCT04359784|B-Cell Non-Hodgkin Lymphoma|b-cell non-hodgkin lymphoma
55855387|NCT03373097|Neuroblastoma|neuroblastoma
55855388|NCT03373097|Neuroblastoma Recurrent|neuroblastoma recurrent
55855389|NCT03373097|GD2-positive Solid Tumors|gd2-positive solid tumors
55855390|NCT03373097|Osteosarcoma|osteosarcoma
55855391|NCT03373097|Ewing Sarcoma|ewing sarcoma
55855392|NCT03373097|Sarcoma|sarcoma
55855482|NCT05437341|Cancer Disease|cancer disease
55855483|NCT05437328|Malignant Disease|malignant disease
55855484|NCT05437315|Solid Tumor|solid tumor
55855522|NCT05436509|B Cell Malignancies|b cell malignancies
55855523|NCT05436496|B Cell Malignancies|b cell malignancies
55858760|NCT01735604|Hematopoietic/Lymphoid Cancer|hematopoietic/lymphoid cancer
55858761|NCT01735604|Adult Acute Lymphoblastic Leukemia in Remission|adult acute lymphoblastic leukemia in remission
55858762|NCT01735604|B-cell Adult Acute Lymphoblastic Leukemia|b-cell adult acute lymphoblastic leukemia
55858763|NCT01735604|B-cell Chronic Lymphocytic Leukemia|b-cell chronic lymphocytic leukemia
55858764|NCT01735604|Prolymphocytic Leukemia|prolymphocytic leukemia
55858765|NCT01735604|Recurrent Adult Diffuse Large Cell Lymphoma|recurrent adult diffuse large cell lymphoma
55858766|NCT01735604|Recurrent Grade 1 Follicular Lymphoma|recurrent grade 1 follicular lymphoma
55858767|NCT01735604|Recurrent Grade 2 Follicular Lymphoma|recurrent grade 2 follicular lymphoma
55858768|NCT01735604|Recurrent Grade 3 Follicular Lymphoma|recurrent grade 3 follicular lymphoma
55858769|NCT01735604|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
55858770|NCT01735604|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
55858771|NCT01735604|Stage III Adult Diffuse Large Cell Lymphoma|stage iii adult diffuse large cell lymphoma
55858772|NCT01735604|Stage III Chronic Lymphocytic Leukemia|stage iii chronic lymphocytic leukemia
55858773|NCT01735604|Stage III Grade 1 Follicular Lymphoma|stage iii grade 1 follicular lymphoma
55858774|NCT01735604|Stage III Grade 2 Follicular Lymphoma|stage iii grade 2 follicular lymphoma
55858775|NCT01735604|Stage III Grade 3 Follicular Lymphoma|stage iii grade 3 follicular lymphoma
55858776|NCT01735604|Stage III Mantle Cell Lymphoma|stage iii mantle cell lymphoma
55858777|NCT01735604|Stage IV Adult Diffuse Large Cell Lymphoma|stage iv adult diffuse large cell lymphoma
55858778|NCT01735604|Stage IV Chronic Lymphocytic Leukemia|stage iv chronic lymphocytic leukemia
55858779|NCT01735604|Stage IV Grade 1 Follicular Lymphoma|stage iv grade 1 follicular lymphoma
55858780|NCT01735604|Stage IV Grade 2 Follicular Lymphoma|stage iv grade 2 follicular lymphoma
55858781|NCT01735604|Stage IV Grade 3 Follicular Lymphoma|stage iv grade 3 follicular lymphoma
55858782|NCT01735604|Stage IV Mantle Cell Lymphoma|stage iv mantle cell lymphoma
55687828|NCT04007029|CD20 Positive|cd20 positive
55868161|NCT01864889|Hematopoietic/Lymphoid Cancer|hematopoietic/lymphoid cancer
55868162|NCT01864889|Adult Acute Lymphoblastic Leukemia in Remission|adult acute lymphoblastic leukemia in remission
55868163|NCT01864889|B-cell Adult Acute Lymphoblastic Leukemia|b-cell adult acute lymphoblastic leukemia
55868164|NCT01864889|B-cell Chronic Lymphocytic Leukemia|b-cell chronic lymphocytic leukemia
55868165|NCT01864889|Prolymphocytic Leukemia|prolymphocytic leukemia
55868166|NCT01864889|Recurrent Adult Diffuse Large Cell Lymphoma|recurrent adult diffuse large cell lymphoma
55868167|NCT01864889|Recurrent Grade 1 Follicular Lymphoma|recurrent grade 1 follicular lymphoma
55868168|NCT01864889|Recurrent Grade 2 Follicular Lymphoma|recurrent grade 2 follicular lymphoma
55868169|NCT01864889|Recurrent Grade 3 Follicular Lymphoma|recurrent grade 3 follicular lymphoma
55868170|NCT01864889|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
55868171|NCT01864889|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
55868172|NCT01864889|Stage III Adult Diffuse Large Cell Lymphoma|stage iii adult diffuse large cell lymphoma
55868173|NCT01864889|Stage III Chronic Lymphocytic Leukemia|stage iii chronic lymphocytic leukemia
55868174|NCT01864889|Stage III Grade 1 Follicular Lymphoma|stage iii grade 1 follicular lymphoma
55868175|NCT01864889|Stage III Grade 2 Follicular Lymphoma|stage iii grade 2 follicular lymphoma
55868176|NCT01864889|Stage III Grade 3 Follicular Lymphoma|stage iii grade 3 follicular lymphoma
55868177|NCT01864889|Stage III Mantle Cell Lymphoma|stage iii mantle cell lymphoma
55868178|NCT01864889|Stage IV Adult Diffuse Large Cell Lymphoma|stage iv adult diffuse large cell lymphoma
55868179|NCT01864889|Stage IV Chronic Lymphocytic Leukemia|stage iv chronic lymphocytic leukemia
55868180|NCT01864889|Stage IV Grade 1 Follicular Lymphoma|stage iv grade 1 follicular lymphoma
55868181|NCT01864889|Stage IV Grade 2 Follicular Lymphoma|stage iv grade 2 follicular lymphoma
55868182|NCT01864889|Stage IV Grade 3 Follicular Lymphoma|stage iv grade 3 follicular lymphoma
55868184|NCT01864902|Relapsed Adult Myeloid Leukemia|relapsed adult myeloid leukemia
55868185|NCT01864902|Chemotherapy Refractory Adult Myeloid Leukemia|chemotherapy refractory adult myeloid leukemia
55869353|NCT05510596|Lymphoma, B-Cell|lymphoma, b-cell
55869354|NCT05510596|Neurotoxicity|neurotoxicity
55869523|NCT05225363|Platinum-Resistant Ovarian Carcinoma|platinum-resistant ovarian carcinoma
55869895|NCT04074330|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
55871402|NCT01886976|Multiple Myeloma|multiple myeloma
55877322|NCT04693676|Non-Hodgkin's B-cell Lymphoma|non-hodgkin's b-cell lymphoma
55877586|NCT03117751|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55877587|NCT03117751|Acute Lymphoblastic Lymphoma|acute lymphoblastic lymphoma
55877638|NCT01840566|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
55919528|NCT02965092|B Cell Lymphoma|b cell lymphoma
55721148|NCT04766840|AML|aml
55923844|NCT04029038|CD19 Positive|cd19 positive
55889175|NCT03765177|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55889176|NCT03765177|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
55889177|NCT03765177|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
55889986|NCT03682744|Peritoneal Carcinomatosis|peritoneal carcinomatosis
55889987|NCT03682744|Peritoneal Metastases|peritoneal metastases
55889989|NCT03682744|Gastric Cancer|gastric cancer
55889990|NCT03682744|Breast Cancer|breast cancer
55889991|NCT03682744|Pancreas Cancer|pancreas cancer
55889992|NCT03682744|Carcinoembryonic Antigen|carcinoembryonic antigen
55890382|NCT05638828|Solid Tumor|solid tumor
55891106|NCT05618041|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55891107|NCT05618041|Lymphoma|lymphoma
55891108|NCT05618041|Multiple Myeloma|multiple myeloma
55892891|NCT05641428|NHL|nhl
55892892|NCT05641428|DLBCL - Diffuse Large B Cell Lymphoma|dlbcl - diffuse large b cell lymphoma
55974098|NCT02274584|Lymphomas|lymphomas
55894448|NCT02958397|Myeloid Malignancies|myeloid malignancies
55898164|NCT05432401|FLT3-positive Relapsed/Refractory Acute Myeloid Leukemia|flt3-positive relapsed/refractory acute myeloid leukemia
55899140|NCT05576181|Allogeneic, CAR-T, Protein Sequestration, Non-gene Edited|allogeneic, car-t, protein sequestration, non-gene edited
55899168|NCT05640713|Allogeneic, CAR-T, Protein Sequestration, Non-gene Edited|allogeneic, car-t, protein sequestration, non-gene edited
55900509|NCT03960060|Solid Tumor|solid tumor
55900510|NCT03960060|Soft Tissue Sarcoma|soft tissue sarcoma
55900511|NCT03960060|Gastric Cancer|gastric cancer
55900512|NCT03960060|Pancreatic Cancer|pancreatic cancer
55902455|NCT01818323|Head and Neck Cancer|head and neck cancer
55905550|NCT05020444|Multiple Myeloma|multiple myeloma
55905551|NCT05020444|Multiple Myeloma in Relapse|multiple myeloma in relapse
55905552|NCT05020444|Refractory Multiple Myeloma|refractory multiple myeloma
55905775|NCT04214392|Recurrent Glioblastoma|recurrent glioblastoma
55905776|NCT04214392|Recurrent Malignant Glioma|recurrent malignant glioma
55905777|NCT04214392|Recurrent WHO Grade II Glioma|recurrent who grade ii glioma
55905778|NCT04214392|Recurrent WHO Grade III Glioma|recurrent who grade iii glioma
55909185|NCT05432882|B Cell Malignancies|b cell malignancies
55909238|NCT02958384|Myeloid Malignancies|myeloid malignancies
55911065|NCT04727008|Multiple Myeloma|multiple myeloma
55914220|NCT02963038|B-Cell Leukemia|b-cell leukemia
55914221|NCT02963038|B-Cell Lymphoma|b-cell lymphoma
55914776|NCT02968472|B Acute Lymphoblastic Leukemia|b acute lymphoblastic leukemia
55968949|NCT04702841|CAR|car
55919280|NCT02958410|Leukemia|leukemia
